,date,inmigracion,State,DMA,Full
19978,2019-11-01,0,TX,Abilene-Sweetwater ,Abilene-Sweetwater TX
19979,2019-12-01,0,TX,Abilene-Sweetwater ,Abilene-Sweetwater TX
19980,2020-01-01,0,TX,Abilene-Sweetwater ,Abilene-Sweetwater TX
19981,2020-02-01,0,TX,Abilene-Sweetwater ,Abilene-Sweetwater TX
19982,2020-03-01,0,TX,Abilene-Sweetwater ,Abilene-Sweetwater TX
19983,2020-04-01,0,TX,Abilene-Sweetwater ,Abilene-Sweetwater TX
19984,2020-05-01,0,TX,Abilene-Sweetwater ,Abilene-Sweetwater TX
19985,2020-06-01,0,TX,Abilene-Sweetwater ,Abilene-Sweetwater TX
19986,2020-07-01,0,TX,Abilene-Sweetwater ,Abilene-Sweetwater TX
19987,2020-08-01,0,TX,Abilene-Sweetwater ,Abilene-Sweetwater TX
19988,2020-09-01,1,TX,Abilene-Sweetwater ,Abilene-Sweetwater TX
19989,2020-10-01,0,TX,Abilene-Sweetwater ,Abilene-Sweetwater TX
19990,2020-11-01,0,TX,Abilene-Sweetwater ,Abilene-Sweetwater TX
19991,2020-12-01,0,TX,Abilene-Sweetwater ,Abilene-Sweetwater TX
19992,2004-01-01,0,CA,Bakersfield ,Bakersfield CA
19993,2004-02-01,0,CA,Bakersfield ,Bakersfield CA
19994,2004-03-01,0,CA,Bakersfield ,Bakersfield CA
19995,2004-04-01,0,CA,Bakersfield ,Bakersfield CA
19996,2004-05-01,0,CA,Bakersfield ,Bakersfield CA
19997,2004-06-01,0,CA,Bakersfield ,Bakersfield CA
19998,2004-07-01,0,CA,Bakersfield ,Bakersfield CA
19999,2004-08-01,0,CA,Bakersfield ,Bakersfield CA
20000,2004-09-01,0,CA,Bakersfield ,Bakersfield CA
20001,2004-10-01,74,CA,Bakersfield ,Bakersfield CA
20002,2004-11-01,100,CA,Bakersfield ,Bakersfield CA
20003,2004-12-01,0,CA,Bakersfield ,Bakersfield CA
20004,2005-01-01,0,CA,Bakersfield ,Bakersfield CA
20005,2005-02-01,50,CA,Bakersfield ,Bakersfield CA
20006,2005-03-01,0,CA,Bakersfield ,Bakersfield CA
20007,2005-04-01,0,CA,Bakersfield ,Bakersfield CA
20008,2005-05-01,0,CA,Bakersfield ,Bakersfield CA
20009,2005-06-01,0,CA,Bakersfield ,Bakersfield CA
20010,2005-07-01,0,CA,Bakersfield ,Bakersfield CA
20011,2005-08-01,0,CA,Bakersfield ,Bakersfield CA
20012,2005-09-01,0,CA,Bakersfield ,Bakersfield CA
20013,2005-10-01,0,CA,Bakersfield ,Bakersfield CA
20014,2005-11-01,0,CA,Bakersfield ,Bakersfield CA
20015,2005-12-01,0,CA,Bakersfield ,Bakersfield CA
20016,2006-01-01,0,CA,Bakersfield ,Bakersfield CA
20017,2006-02-01,0,CA,Bakersfield ,Bakersfield CA
20018,2006-03-01,0,CA,Bakersfield ,Bakersfield CA
20019,2006-04-01,0,CA,Bakersfield ,Bakersfield CA
20020,2006-05-01,0,CA,Bakersfield ,Bakersfield CA
20021,2006-06-01,0,CA,Bakersfield ,Bakersfield CA
20022,2006-07-01,0,CA,Bakersfield ,Bakersfield CA
20023,2006-08-01,0,CA,Bakersfield ,Bakersfield CA
20024,2006-09-01,0,CA,Bakersfield ,Bakersfield CA
20025,2006-10-01,0,CA,Bakersfield ,Bakersfield CA
20026,2006-11-01,0,CA,Bakersfield ,Bakersfield CA
20027,2006-12-01,0,CA,Bakersfield ,Bakersfield CA
20028,2007-01-01,0,CA,Bakersfield ,Bakersfield CA
20029,2007-02-01,0,CA,Bakersfield ,Bakersfield CA
20030,2007-03-01,0,CA,Bakersfield ,Bakersfield CA
20031,2007-04-01,0,CA,Bakersfield ,Bakersfield CA
20032,2007-05-01,0,CA,Bakersfield ,Bakersfield CA
20033,2007-06-01,0,CA,Bakersfield ,Bakersfield CA
20034,2007-07-01,0,CA,Bakersfield ,Bakersfield CA
20035,2007-08-01,0,CA,Bakersfield ,Bakersfield CA
20036,2007-09-01,0,CA,Bakersfield ,Bakersfield CA
20037,2007-10-01,0,CA,Bakersfield ,Bakersfield CA
20038,2007-11-01,42,CA,Bakersfield ,Bakersfield CA
20039,2007-12-01,39,CA,Bakersfield ,Bakersfield CA
20040,2008-01-01,0,CA,Bakersfield ,Bakersfield CA
20041,2008-02-01,0,CA,Bakersfield ,Bakersfield CA
20042,2008-03-01,0,CA,Bakersfield ,Bakersfield CA
20043,2008-04-01,12,CA,Bakersfield ,Bakersfield CA
20044,2008-05-01,0,CA,Bakersfield ,Bakersfield CA
20045,2008-06-01,0,CA,Bakersfield ,Bakersfield CA
20046,2008-07-01,25,CA,Bakersfield ,Bakersfield CA
20047,2008-08-01,0,CA,Bakersfield ,Bakersfield CA
20048,2008-09-01,0,CA,Bakersfield ,Bakersfield CA
20049,2008-10-01,28,CA,Bakersfield ,Bakersfield CA
20050,2008-11-01,0,CA,Bakersfield ,Bakersfield CA
20051,2008-12-01,0,CA,Bakersfield ,Bakersfield CA
20052,2009-01-01,77,CA,Bakersfield ,Bakersfield CA
20053,2009-02-01,0,CA,Bakersfield ,Bakersfield CA
20054,2009-03-01,0,CA,Bakersfield ,Bakersfield CA
20055,2009-04-01,19,CA,Bakersfield ,Bakersfield CA
20056,2009-05-01,0,CA,Bakersfield ,Bakersfield CA
20057,2009-06-01,0,CA,Bakersfield ,Bakersfield CA
20058,2009-07-01,0,CA,Bakersfield ,Bakersfield CA
20059,2009-08-01,25,CA,Bakersfield ,Bakersfield CA
20060,2009-09-01,0,CA,Bakersfield ,Bakersfield CA
20061,2009-10-01,0,CA,Bakersfield ,Bakersfield CA
20062,2009-11-01,39,CA,Bakersfield ,Bakersfield CA
20063,2009-12-01,0,CA,Bakersfield ,Bakersfield CA
20064,2010-01-01,0,CA,Bakersfield ,Bakersfield CA
20065,2010-02-01,0,CA,Bakersfield ,Bakersfield CA
20066,2010-03-01,0,CA,Bakersfield ,Bakersfield CA
20067,2010-04-01,0,CA,Bakersfield ,Bakersfield CA
20068,2010-05-01,0,CA,Bakersfield ,Bakersfield CA
20069,2010-06-01,0,CA,Bakersfield ,Bakersfield CA
20070,2010-07-01,0,CA,Bakersfield ,Bakersfield CA
20071,2010-08-01,0,CA,Bakersfield ,Bakersfield CA
20072,2010-09-01,11,CA,Bakersfield ,Bakersfield CA
20073,2010-10-01,0,CA,Bakersfield ,Bakersfield CA
20074,2010-11-01,0,CA,Bakersfield ,Bakersfield CA
20075,2010-12-01,0,CA,Bakersfield ,Bakersfield CA
20076,2011-01-01,0,CA,Bakersfield ,Bakersfield CA
20077,2011-02-01,22,CA,Bakersfield ,Bakersfield CA
20078,2011-03-01,4,CA,Bakersfield ,Bakersfield CA
20079,2011-04-01,0,CA,Bakersfield ,Bakersfield CA
20080,2011-05-01,10,CA,Bakersfield ,Bakersfield CA
20081,2011-06-01,0,CA,Bakersfield ,Bakersfield CA
20082,2011-07-01,0,CA,Bakersfield ,Bakersfield CA
20083,2011-08-01,0,CA,Bakersfield ,Bakersfield CA
20084,2011-09-01,0,CA,Bakersfield ,Bakersfield CA
20085,2011-10-01,5,CA,Bakersfield ,Bakersfield CA
20086,2011-11-01,0,CA,Bakersfield ,Bakersfield CA
20087,2011-12-01,7,CA,Bakersfield ,Bakersfield CA
20088,2012-01-01,4,CA,Bakersfield ,Bakersfield CA
20089,2012-02-01,0,CA,Bakersfield ,Bakersfield CA
20090,2012-03-01,0,CA,Bakersfield ,Bakersfield CA
20091,2012-04-01,0,CA,Bakersfield ,Bakersfield CA
20092,2012-05-01,0,CA,Bakersfield ,Bakersfield CA
20093,2012-06-01,0,CA,Bakersfield ,Bakersfield CA
20094,2012-07-01,0,CA,Bakersfield ,Bakersfield CA
20095,2012-08-01,4,CA,Bakersfield ,Bakersfield CA
20096,2012-09-01,3,CA,Bakersfield ,Bakersfield CA
20097,2012-10-01,0,CA,Bakersfield ,Bakersfield CA
20098,2012-11-01,0,CA,Bakersfield ,Bakersfield CA
20099,2012-12-01,0,CA,Bakersfield ,Bakersfield CA
20100,2013-01-01,0,CA,Bakersfield ,Bakersfield CA
20101,2013-02-01,0,CA,Bakersfield ,Bakersfield CA
20102,2013-03-01,0,CA,Bakersfield ,Bakersfield CA
20103,2013-04-01,0,CA,Bakersfield ,Bakersfield CA
20104,2013-05-01,0,CA,Bakersfield ,Bakersfield CA
20105,2013-06-01,0,CA,Bakersfield ,Bakersfield CA
20106,2013-07-01,0,CA,Bakersfield ,Bakersfield CA
20107,2013-08-01,0,CA,Bakersfield ,Bakersfield CA
20108,2013-09-01,0,CA,Bakersfield ,Bakersfield CA
20109,2013-10-01,0,CA,Bakersfield ,Bakersfield CA
20110,2013-11-01,4,CA,Bakersfield ,Bakersfield CA
20111,2013-12-01,0,CA,Bakersfield ,Bakersfield CA
20112,2014-01-01,0,CA,Bakersfield ,Bakersfield CA
20113,2014-02-01,0,CA,Bakersfield ,Bakersfield CA
20114,2014-03-01,8,CA,Bakersfield ,Bakersfield CA
20115,2014-04-01,2,CA,Bakersfield ,Bakersfield CA
20116,2014-05-01,0,CA,Bakersfield ,Bakersfield CA
20117,2014-06-01,0,CA,Bakersfield ,Bakersfield CA
20118,2014-07-01,7,CA,Bakersfield ,Bakersfield CA
20119,2014-08-01,0,CA,Bakersfield ,Bakersfield CA
20120,2014-09-01,0,CA,Bakersfield ,Bakersfield CA
20121,2014-10-01,0,CA,Bakersfield ,Bakersfield CA
20122,2014-11-01,5,CA,Bakersfield ,Bakersfield CA
20123,2014-12-01,0,CA,Bakersfield ,Bakersfield CA
20124,2015-01-01,0,CA,Bakersfield ,Bakersfield CA
20125,2015-02-01,9,CA,Bakersfield ,Bakersfield CA
20126,2015-03-01,9,CA,Bakersfield ,Bakersfield CA
20127,2015-04-01,5,CA,Bakersfield ,Bakersfield CA
20128,2015-05-01,0,CA,Bakersfield ,Bakersfield CA
20129,2015-06-01,0,CA,Bakersfield ,Bakersfield CA
20130,2015-07-01,9,CA,Bakersfield ,Bakersfield CA
20131,2015-08-01,0,CA,Bakersfield ,Bakersfield CA
20132,2015-09-01,3,CA,Bakersfield ,Bakersfield CA
20133,2015-10-01,0,CA,Bakersfield ,Bakersfield CA
20134,2015-11-01,0,CA,Bakersfield ,Bakersfield CA
20135,2015-12-01,3,CA,Bakersfield ,Bakersfield CA
20136,2016-01-01,3,CA,Bakersfield ,Bakersfield CA
20137,2016-02-01,4,CA,Bakersfield ,Bakersfield CA
20138,2016-03-01,2,CA,Bakersfield ,Bakersfield CA
20139,2016-04-01,3,CA,Bakersfield ,Bakersfield CA
20140,2016-05-01,4,CA,Bakersfield ,Bakersfield CA
20141,2016-06-01,4,CA,Bakersfield ,Bakersfield CA
20142,2016-07-01,0,CA,Bakersfield ,Bakersfield CA
20143,2016-08-01,0,CA,Bakersfield ,Bakersfield CA
20144,2016-09-01,2,CA,Bakersfield ,Bakersfield CA
20145,2016-10-01,2,CA,Bakersfield ,Bakersfield CA
20146,2016-11-01,3,CA,Bakersfield ,Bakersfield CA
20147,2016-12-01,0,CA,Bakersfield ,Bakersfield CA
20148,2017-01-01,3,CA,Bakersfield ,Bakersfield CA
20149,2017-02-01,7,CA,Bakersfield ,Bakersfield CA
20150,2017-03-01,0,CA,Bakersfield ,Bakersfield CA
20151,2017-04-01,0,CA,Bakersfield ,Bakersfield CA
20152,2017-05-01,4,CA,Bakersfield ,Bakersfield CA
20153,2017-06-01,9,CA,Bakersfield ,Bakersfield CA
20154,2017-07-01,0,CA,Bakersfield ,Bakersfield CA
20155,2017-08-01,5,CA,Bakersfield ,Bakersfield CA
20156,2017-09-01,0,CA,Bakersfield ,Bakersfield CA
20157,2017-10-01,0,CA,Bakersfield ,Bakersfield CA
20158,2017-11-01,0,CA,Bakersfield ,Bakersfield CA
20159,2017-12-01,3,CA,Bakersfield ,Bakersfield CA
20160,2018-01-01,2,CA,Bakersfield ,Bakersfield CA
20161,2018-02-01,3,CA,Bakersfield ,Bakersfield CA
20162,2018-03-01,5,CA,Bakersfield ,Bakersfield CA
20163,2018-04-01,2,CA,Bakersfield ,Bakersfield CA
20164,2018-05-01,2,CA,Bakersfield ,Bakersfield CA
20165,2018-06-01,5,CA,Bakersfield ,Bakersfield CA
20166,2018-07-01,2,CA,Bakersfield ,Bakersfield CA
20167,2018-08-01,4,CA,Bakersfield ,Bakersfield CA
20168,2018-09-01,0,CA,Bakersfield ,Bakersfield CA
20169,2018-10-01,3,CA,Bakersfield ,Bakersfield CA
20170,2018-11-01,2,CA,Bakersfield ,Bakersfield CA
20171,2018-12-01,3,CA,Bakersfield ,Bakersfield CA
20172,2019-01-01,3,CA,Bakersfield ,Bakersfield CA
20173,2019-02-01,4,CA,Bakersfield ,Bakersfield CA
20174,2019-03-01,0,CA,Bakersfield ,Bakersfield CA
20175,2019-04-01,2,CA,Bakersfield ,Bakersfield CA
20176,2019-05-01,2,CA,Bakersfield ,Bakersfield CA
20177,2019-06-01,3,CA,Bakersfield ,Bakersfield CA
20178,2019-07-01,4,CA,Bakersfield ,Bakersfield CA
20179,2019-08-01,0,CA,Bakersfield ,Bakersfield CA
20180,2019-09-01,4,CA,Bakersfield ,Bakersfield CA
20181,2019-10-01,0,CA,Bakersfield ,Bakersfield CA
20182,2019-11-01,0,CA,Bakersfield ,Bakersfield CA
20183,2019-12-01,2,CA,Bakersfield ,Bakersfield CA
20184,2020-01-01,0,CA,Bakersfield ,Bakersfield CA
20185,2020-02-01,2,CA,Bakersfield ,Bakersfield CA
20186,2020-03-01,2,CA,Bakersfield ,Bakersfield CA
20187,2020-04-01,1,CA,Bakersfield ,Bakersfield CA
20188,2020-05-01,1,CA,Bakersfield ,Bakersfield CA
20189,2020-06-01,3,CA,Bakersfield ,Bakersfield CA
20190,2020-07-01,2,CA,Bakersfield ,Bakersfield CA
20191,2020-08-01,1,CA,Bakersfield ,Bakersfield CA
20192,2020-09-01,1,CA,Bakersfield ,Bakersfield CA
20193,2020-10-01,3,CA,Bakersfield ,Bakersfield CA
20194,2020-11-01,4,CA,Bakersfield ,Bakersfield CA
20195,2020-12-01,0,CA,Bakersfield ,Bakersfield CA
20196,2004-01-01,0,ID,Boise ,Boise ID
20197,2004-02-01,0,ID,Boise ,Boise ID
20198,2004-03-01,0,ID,Boise ,Boise ID
20199,2004-04-01,64,ID,Boise ,Boise ID
20200,2004-05-01,0,ID,Boise ,Boise ID
20201,2004-06-01,0,ID,Boise ,Boise ID
20202,2004-07-01,0,ID,Boise ,Boise ID
20203,2004-08-01,0,ID,Boise ,Boise ID
20204,2004-09-01,0,ID,Boise ,Boise ID
20205,2004-10-01,0,ID,Boise ,Boise ID
20206,2004-11-01,91,ID,Boise ,Boise ID
20207,2004-12-01,0,ID,Boise ,Boise ID
20208,2005-01-01,0,ID,Boise ,Boise ID
20209,2005-02-01,0,ID,Boise ,Boise ID
20210,2005-03-01,0,ID,Boise ,Boise ID
20211,2005-04-01,0,ID,Boise ,Boise ID
20212,2005-05-01,0,ID,Boise ,Boise ID
20213,2005-06-01,0,ID,Boise ,Boise ID
20214,2005-07-01,0,ID,Boise ,Boise ID
20215,2005-08-01,0,ID,Boise ,Boise ID
20216,2005-09-01,100,ID,Boise ,Boise ID
20217,2005-10-01,0,ID,Boise ,Boise ID
20218,2005-11-01,0,ID,Boise ,Boise ID
20219,2005-12-01,0,ID,Boise ,Boise ID
20220,2006-01-01,0,ID,Boise ,Boise ID
20221,2006-02-01,0,ID,Boise ,Boise ID
20222,2006-03-01,0,ID,Boise ,Boise ID
20223,2006-04-01,47,ID,Boise ,Boise ID
20224,2006-05-01,35,ID,Boise ,Boise ID
20225,2006-06-01,0,ID,Boise ,Boise ID
20226,2006-07-01,0,ID,Boise ,Boise ID
20227,2006-08-01,0,ID,Boise ,Boise ID
20228,2006-09-01,30,ID,Boise ,Boise ID
20229,2006-10-01,0,ID,Boise ,Boise ID
20230,2006-11-01,0,ID,Boise ,Boise ID
20231,2006-12-01,0,ID,Boise ,Boise ID
20232,2007-01-01,0,ID,Boise ,Boise ID
20233,2007-02-01,27,ID,Boise ,Boise ID
20234,2007-03-01,0,ID,Boise ,Boise ID
20235,2007-04-01,30,ID,Boise ,Boise ID
20236,2007-05-01,0,ID,Boise ,Boise ID
20237,2007-06-01,0,ID,Boise ,Boise ID
20238,2007-07-01,0,ID,Boise ,Boise ID
20239,2007-08-01,0,ID,Boise ,Boise ID
20240,2007-09-01,39,ID,Boise ,Boise ID
20241,2007-10-01,13,ID,Boise ,Boise ID
20242,2007-11-01,18,ID,Boise ,Boise ID
20243,2007-12-01,0,ID,Boise ,Boise ID
20244,2008-01-01,17,ID,Boise ,Boise ID
20245,2008-02-01,0,ID,Boise ,Boise ID
20246,2008-03-01,0,ID,Boise ,Boise ID
20247,2008-04-01,0,ID,Boise ,Boise ID
20248,2008-05-01,0,ID,Boise ,Boise ID
20249,2008-06-01,0,ID,Boise ,Boise ID
20250,2008-07-01,0,ID,Boise ,Boise ID
20251,2008-08-01,0,ID,Boise ,Boise ID
20252,2008-09-01,0,ID,Boise ,Boise ID
20253,2008-10-01,11,ID,Boise ,Boise ID
20254,2008-11-01,0,ID,Boise ,Boise ID
20255,2008-12-01,16,ID,Boise ,Boise ID
20256,2009-01-01,0,ID,Boise ,Boise ID
20257,2009-02-01,0,ID,Boise ,Boise ID
20258,2009-03-01,0,ID,Boise ,Boise ID
20259,2009-04-01,0,ID,Boise ,Boise ID
20260,2009-05-01,0,ID,Boise ,Boise ID
20261,2009-06-01,42,ID,Boise ,Boise ID
20262,2009-07-01,0,ID,Boise ,Boise ID
20263,2009-08-01,0,ID,Boise ,Boise ID
20264,2009-09-01,20,ID,Boise ,Boise ID
20265,2009-10-01,0,ID,Boise ,Boise ID
20266,2009-11-01,24,ID,Boise ,Boise ID
20267,2009-12-01,0,ID,Boise ,Boise ID
20268,2010-01-01,0,ID,Boise ,Boise ID
20269,2010-02-01,0,ID,Boise ,Boise ID
20270,2010-03-01,0,ID,Boise ,Boise ID
20271,2010-04-01,0,ID,Boise ,Boise ID
20272,2010-05-01,15,ID,Boise ,Boise ID
20273,2010-06-01,0,ID,Boise ,Boise ID
20274,2010-07-01,0,ID,Boise ,Boise ID
20275,2010-08-01,0,ID,Boise ,Boise ID
20276,2010-09-01,0,ID,Boise ,Boise ID
20277,2010-10-01,21,ID,Boise ,Boise ID
20278,2010-11-01,0,ID,Boise ,Boise ID
20279,2010-12-01,0,ID,Boise ,Boise ID
20280,2011-01-01,0,ID,Boise ,Boise ID
20281,2011-02-01,0,ID,Boise ,Boise ID
20282,2011-03-01,0,ID,Boise ,Boise ID
20283,2011-04-01,0,ID,Boise ,Boise ID
20284,2011-05-01,10,ID,Boise ,Boise ID
20285,2011-06-01,0,ID,Boise ,Boise ID
20286,2011-07-01,0,ID,Boise ,Boise ID
20287,2011-08-01,6,ID,Boise ,Boise ID
20288,2011-09-01,0,ID,Boise ,Boise ID
20289,2011-10-01,0,ID,Boise ,Boise ID
20290,2011-11-01,0,ID,Boise ,Boise ID
20291,2011-12-01,7,ID,Boise ,Boise ID
20292,2012-01-01,0,ID,Boise ,Boise ID
20293,2012-02-01,0,ID,Boise ,Boise ID
20294,2012-03-01,0,ID,Boise ,Boise ID
20295,2012-04-01,15,ID,Boise ,Boise ID
20296,2012-05-01,0,ID,Boise ,Boise ID
20297,2012-06-01,6,ID,Boise ,Boise ID
20298,2012-07-01,0,ID,Boise ,Boise ID
20299,2012-08-01,0,ID,Boise ,Boise ID
20300,2012-09-01,0,ID,Boise ,Boise ID
20301,2012-10-01,0,ID,Boise ,Boise ID
20302,2012-11-01,13,ID,Boise ,Boise ID
20303,2012-12-01,0,ID,Boise ,Boise ID
20304,2013-01-01,0,ID,Boise ,Boise ID
20305,2013-02-01,0,ID,Boise ,Boise ID
20306,2013-03-01,0,ID,Boise ,Boise ID
20307,2013-04-01,0,ID,Boise ,Boise ID
20308,2013-05-01,0,ID,Boise ,Boise ID
20309,2013-06-01,0,ID,Boise ,Boise ID
20310,2013-07-01,0,ID,Boise ,Boise ID
20311,2013-08-01,0,ID,Boise ,Boise ID
20312,2013-09-01,0,ID,Boise ,Boise ID
20313,2013-10-01,0,ID,Boise ,Boise ID
20314,2013-11-01,4,ID,Boise ,Boise ID
20315,2013-12-01,9,ID,Boise ,Boise ID
20316,2014-01-01,4,ID,Boise ,Boise ID
20317,2014-02-01,6,ID,Boise ,Boise ID
20318,2014-03-01,0,ID,Boise ,Boise ID
20319,2014-04-01,0,ID,Boise ,Boise ID
20320,2014-05-01,0,ID,Boise ,Boise ID
20321,2014-06-01,0,ID,Boise ,Boise ID
20322,2014-07-01,11,ID,Boise ,Boise ID
20323,2014-08-01,20,ID,Boise ,Boise ID
20324,2014-09-01,0,ID,Boise ,Boise ID
20325,2014-10-01,0,ID,Boise ,Boise ID
20326,2014-11-01,0,ID,Boise ,Boise ID
20327,2014-12-01,0,ID,Boise ,Boise ID
20328,2015-01-01,5,ID,Boise ,Boise ID
20329,2015-02-01,0,ID,Boise ,Boise ID
20330,2015-03-01,0,ID,Boise ,Boise ID
20331,2015-04-01,0,ID,Boise ,Boise ID
20332,2015-05-01,0,ID,Boise ,Boise ID
20333,2015-06-01,0,ID,Boise ,Boise ID
20334,2015-07-01,0,ID,Boise ,Boise ID
20335,2015-08-01,6,ID,Boise ,Boise ID
20336,2015-09-01,0,ID,Boise ,Boise ID
20337,2015-10-01,0,ID,Boise ,Boise ID
20338,2015-11-01,0,ID,Boise ,Boise ID
20339,2015-12-01,0,ID,Boise ,Boise ID
20340,2016-01-01,3,ID,Boise ,Boise ID
20341,2016-02-01,0,ID,Boise ,Boise ID
20342,2016-03-01,7,ID,Boise ,Boise ID
20343,2016-04-01,0,ID,Boise ,Boise ID
20344,2016-05-01,0,ID,Boise ,Boise ID
20345,2016-06-01,6,ID,Boise ,Boise ID
20346,2016-07-01,7,ID,Boise ,Boise ID
20347,2016-08-01,8,ID,Boise ,Boise ID
20348,2016-09-01,0,ID,Boise ,Boise ID
20349,2016-10-01,4,ID,Boise ,Boise ID
20350,2016-11-01,3,ID,Boise ,Boise ID
20351,2016-12-01,0,ID,Boise ,Boise ID
20352,2017-01-01,0,ID,Boise ,Boise ID
20353,2017-02-01,6,ID,Boise ,Boise ID
20354,2017-03-01,0,ID,Boise ,Boise ID
20355,2017-04-01,0,ID,Boise ,Boise ID
20356,2017-05-01,0,ID,Boise ,Boise ID
20357,2017-06-01,0,ID,Boise ,Boise ID
20358,2017-07-01,0,ID,Boise ,Boise ID
20359,2017-08-01,0,ID,Boise ,Boise ID
20360,2017-09-01,4,ID,Boise ,Boise ID
20361,2017-10-01,5,ID,Boise ,Boise ID
20362,2017-11-01,0,ID,Boise ,Boise ID
20363,2017-12-01,0,ID,Boise ,Boise ID
20364,2018-01-01,0,ID,Boise ,Boise ID
20365,2018-02-01,0,ID,Boise ,Boise ID
20366,2018-03-01,0,ID,Boise ,Boise ID
20367,2018-04-01,0,ID,Boise ,Boise ID
20368,2018-05-01,0,ID,Boise ,Boise ID
20369,2018-06-01,0,ID,Boise ,Boise ID
20370,2018-07-01,5,ID,Boise ,Boise ID
20371,2018-08-01,0,ID,Boise ,Boise ID
20372,2018-09-01,0,ID,Boise ,Boise ID
20373,2018-10-01,0,ID,Boise ,Boise ID
20374,2018-11-01,0,ID,Boise ,Boise ID
20375,2018-12-01,0,ID,Boise ,Boise ID
20376,2019-01-01,6,ID,Boise ,Boise ID
20377,2019-02-01,0,ID,Boise ,Boise ID
20378,2019-03-01,3,ID,Boise ,Boise ID
20379,2019-04-01,0,ID,Boise ,Boise ID
20380,2019-05-01,3,ID,Boise ,Boise ID
20381,2019-06-01,0,ID,Boise ,Boise ID
20382,2019-07-01,4,ID,Boise ,Boise ID
20383,2019-08-01,3,ID,Boise ,Boise ID
20384,2019-09-01,0,ID,Boise ,Boise ID
20385,2019-10-01,0,ID,Boise ,Boise ID
20386,2019-11-01,0,ID,Boise ,Boise ID
20387,2019-12-01,0,ID,Boise ,Boise ID
20388,2020-01-01,2,ID,Boise ,Boise ID
20389,2020-02-01,0,ID,Boise ,Boise ID
20390,2020-03-01,3,ID,Boise ,Boise ID
20391,2020-04-01,0,ID,Boise ,Boise ID
20392,2020-05-01,0,ID,Boise ,Boise ID
20393,2020-06-01,0,ID,Boise ,Boise ID
20394,2020-07-01,0,ID,Boise ,Boise ID
20395,2020-08-01,0,ID,Boise ,Boise ID
20396,2020-09-01,0,ID,Boise ,Boise ID
20397,2020-10-01,0,ID,Boise ,Boise ID
20398,2020-11-01,0,ID,Boise ,Boise ID
20399,2020-12-01,0,ID,Boise ,Boise ID
20400,2004-01-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20401,2004-02-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20402,2004-03-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20403,2004-04-01,55,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20404,2004-05-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20405,2004-06-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20406,2004-07-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20407,2004-08-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20408,2004-09-01,100,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20409,2004-10-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20410,2004-11-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20411,2004-12-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20412,2005-01-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20413,2005-02-01,41,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20414,2005-03-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20415,2005-04-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20416,2005-05-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20417,2005-06-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20418,2005-07-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20419,2005-08-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20420,2005-09-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20421,2005-10-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20422,2005-11-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20423,2005-12-01,37,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20424,2006-01-01,25,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20425,2006-02-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20426,2006-03-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20427,2006-04-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20428,2006-05-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20429,2006-06-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20430,2006-07-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
20431,2006-08-01,0,AZ,Tucson (Sierra Vista) ,Tucson (Sierra Vista) AZ
