,date,condominium for sale,State,DMA,Full
3458,2020-03-01,2,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
3459,2020-04-01,1,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
3460,2020-05-01,1,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
3461,2020-06-01,1,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
3462,2020-07-01,2,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
3463,2020-08-01,1,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
3464,2020-09-01,2,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
3465,2020-10-01,2,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
3466,2020-11-01,1,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
3467,2020-12-01,1,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
3468,2004-01-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3469,2004-02-01,44,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3470,2004-03-01,100,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3471,2004-04-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3472,2004-05-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3473,2004-06-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3474,2004-07-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3475,2004-08-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3476,2004-09-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3477,2004-10-01,39,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3478,2004-11-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3479,2004-12-01,61,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3480,2005-01-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3481,2005-02-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3482,2005-03-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3483,2005-04-01,20,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3484,2005-05-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3485,2005-06-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3486,2005-07-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3487,2005-08-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3488,2005-09-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3489,2005-10-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3490,2005-11-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3491,2005-12-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3492,2006-01-01,16,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3493,2006-02-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3494,2006-03-01,12,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3495,2006-04-01,23,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3496,2006-05-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3497,2006-06-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3498,2006-07-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3499,2006-08-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3500,2006-09-01,9,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3501,2006-10-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3502,2006-11-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3503,2006-12-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3504,2007-01-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3505,2007-02-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3506,2007-03-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3507,2007-04-01,8,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3508,2007-05-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3509,2007-06-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3510,2007-07-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3511,2007-08-01,11,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3512,2007-09-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3513,2007-10-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3514,2007-11-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3515,2007-12-01,20,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3516,2008-01-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3517,2008-02-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3518,2008-03-01,11,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3519,2008-04-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3520,2008-05-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3521,2008-06-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3522,2008-07-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3523,2008-08-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3524,2008-09-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3525,2008-10-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3526,2008-11-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3527,2008-12-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3528,2009-01-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3529,2009-02-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3530,2009-03-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3531,2009-04-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3532,2009-05-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3533,2009-06-01,17,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3534,2009-07-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3535,2009-08-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3536,2009-09-01,6,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3537,2009-10-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3538,2009-11-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3539,2009-12-01,10,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3540,2010-01-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3541,2010-02-01,10,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3542,2010-03-01,9,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3543,2010-04-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3544,2010-05-01,10,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3545,2010-06-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3546,2010-07-01,33,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3547,2010-08-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3548,2010-09-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3549,2010-10-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3550,2010-11-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3551,2010-12-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3552,2011-01-01,9,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3553,2011-02-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3554,2011-03-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3555,2011-04-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3556,2011-05-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3557,2011-06-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3558,2011-07-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3559,2011-08-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3560,2011-09-01,4,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3561,2011-10-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3562,2011-11-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3563,2011-12-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3564,2012-01-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3565,2012-02-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3566,2012-03-01,3,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3567,2012-04-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3568,2012-05-01,7,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3569,2012-06-01,3,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3570,2012-07-01,3,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3571,2012-08-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3572,2012-09-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3573,2012-10-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3574,2012-11-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3575,2012-12-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3576,2013-01-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3577,2013-02-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3578,2013-03-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3579,2013-04-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3580,2013-05-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3581,2013-06-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3582,2013-07-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3583,2013-08-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3584,2013-09-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3585,2013-10-01,9,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3586,2013-11-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3587,2013-12-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3588,2014-01-01,4,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3589,2014-02-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3590,2014-03-01,3,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3591,2014-04-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3592,2014-05-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3593,2014-06-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3594,2014-07-01,2,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3595,2014-08-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3596,2014-09-01,4,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3597,2014-10-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3598,2014-11-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3599,2014-12-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3600,2015-01-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3601,2015-02-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3602,2015-03-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3603,2015-04-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3604,2015-05-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3605,2015-06-01,3,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3606,2015-07-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3607,2015-08-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3608,2015-09-01,3,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3609,2015-10-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3610,2015-11-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3611,2015-12-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3612,2016-01-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3613,2016-02-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3614,2016-03-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3615,2016-04-01,3,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3616,2016-05-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3617,2016-06-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3618,2016-07-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3619,2016-08-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3620,2016-09-01,1,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3621,2016-10-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3622,2016-11-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3623,2016-12-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3624,2017-01-01,1,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3625,2017-02-01,1,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3626,2017-03-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3627,2017-04-01,1,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3628,2017-05-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3629,2017-06-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3630,2017-07-01,1,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3631,2017-08-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3632,2017-09-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3633,2017-10-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3634,2017-11-01,2,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3635,2017-12-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3636,2018-01-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3637,2018-02-01,1,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3638,2018-03-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3639,2018-04-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3640,2018-05-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3641,2018-06-01,2,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3642,2018-07-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3643,2018-08-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3644,2018-09-01,2,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3645,2018-10-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3646,2018-11-01,2,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3647,2018-12-01,2,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3648,2019-01-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3649,2019-02-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3650,2019-03-01,1,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3651,2019-04-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3652,2019-05-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3653,2019-06-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3654,2019-07-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3655,2019-08-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3656,2019-09-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3657,2019-10-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3658,2019-11-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3659,2019-12-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3660,2020-01-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3661,2020-02-01,3,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3662,2020-03-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3663,2020-04-01,2,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3664,2020-05-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3665,2020-06-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3666,2020-07-01,2,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3667,2020-08-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3668,2020-09-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3669,2020-10-01,0,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
3670,2020-11-01,1,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
