,date,immigration enforcement,State
3780,2013-01-01,0,IA
3781,2013-02-01,0,IA
3782,2013-03-01,2,IA
3783,2013-04-01,0,IA
3784,2013-05-01,0,IA
3785,2013-06-01,0,IA
3786,2013-07-01,5,IA
3787,2013-08-01,0,IA
3788,2013-09-01,0,IA
3789,2013-10-01,0,IA
3790,2013-11-01,0,IA
3791,2013-12-01,0,IA
3792,2014-01-01,0,IA
3793,2014-02-01,0,IA
3794,2014-03-01,0,IA
3795,2014-04-01,1,IA
3796,2014-05-01,0,IA
3797,2014-06-01,0,IA
3798,2014-07-01,4,IA
3799,2014-08-01,0,IA
3800,2014-09-01,1,IA
3801,2014-10-01,0,IA
3802,2014-11-01,0,IA
3803,2014-12-01,2,IA
3804,2015-01-01,3,IA
3805,2015-02-01,0,IA
3806,2015-03-01,0,IA
3807,2015-04-01,0,IA
3808,2015-05-01,0,IA
3809,2015-06-01,2,IA
3810,2015-07-01,2,IA
3811,2015-08-01,0,IA
3812,2015-09-01,4,IA
3813,2015-10-01,2,IA
3814,2015-11-01,0,IA
3815,2015-12-01,0,IA
3816,2016-01-01,0,IA
3817,2016-02-01,0,IA
3818,2016-03-01,2,IA
3819,2016-04-01,0,IA
3820,2016-05-01,0,IA
3821,2016-06-01,2,IA
3822,2016-07-01,3,IA
3823,2016-08-01,0,IA
3824,2016-09-01,2,IA
3825,2016-10-01,0,IA
3826,2016-11-01,0,IA
3827,2016-12-01,0,IA
3828,2017-01-01,0,IA
3829,2017-02-01,2,IA
3830,2017-03-01,2,IA
3831,2017-04-01,0,IA
3832,2017-05-01,0,IA
3833,2017-06-01,0,IA
3834,2017-07-01,0,IA
3835,2017-08-01,0,IA
3836,2017-09-01,0,IA
3837,2017-10-01,0,IA
3838,2017-11-01,1,IA
3839,2017-12-01,1,IA
3840,2018-01-01,0,IA
3841,2018-02-01,2,IA
3842,2018-03-01,0,IA
3843,2018-04-01,1,IA
3844,2018-05-01,0,IA
3845,2018-06-01,2,IA
3846,2018-07-01,0,IA
3847,2018-08-01,1,IA
3848,2018-09-01,0,IA
3849,2018-10-01,1,IA
3850,2018-11-01,1,IA
3851,2018-12-01,1,IA
3852,2019-01-01,0,IA
3853,2019-02-01,1,IA
3854,2019-03-01,0,IA
3855,2019-04-01,0,IA
3856,2019-05-01,1,IA
3857,2019-06-01,1,IA
3858,2019-07-01,2,IA
3859,2019-08-01,1,IA
3860,2019-09-01,0,IA
3861,2019-10-01,1,IA
3862,2019-11-01,0,IA
3863,2019-12-01,1,IA
3864,2020-01-01,0,IA
3865,2020-02-01,2,IA
3866,2020-03-01,1,IA
3867,2020-04-01,2,IA
3868,2020-05-01,0,IA
3869,2020-06-01,0,IA
3870,2020-07-01,1,IA
3871,2020-08-01,0,IA
3872,2020-09-01,0,IA
3873,2020-10-01,0,IA
3874,2020-11-01,1,IA
3875,2020-12-01,0,IA
3876,2004-01-01,0,KS
3877,2004-02-01,0,KS
3878,2004-03-01,0,KS
3879,2004-04-01,0,KS
3880,2004-05-01,0,KS
3881,2004-06-01,100,KS
3882,2004-07-01,0,KS
3883,2004-08-01,0,KS
3884,2004-09-01,0,KS
3885,2004-10-01,0,KS
3886,2004-11-01,0,KS
3887,2004-12-01,0,KS
3888,2005-01-01,33,KS
3889,2005-02-01,0,KS
3890,2005-03-01,36,KS
3891,2005-04-01,68,KS
3892,2005-05-01,32,KS
3893,2005-06-01,0,KS
3894,2005-07-01,0,KS
3895,2005-08-01,0,KS
3896,2005-09-01,0,KS
3897,2005-10-01,0,KS
3898,2005-11-01,0,KS
3899,2005-12-01,24,KS
3900,2006-01-01,0,KS
3901,2006-02-01,0,KS
3902,2006-03-01,0,KS
3903,2006-04-01,0,KS
3904,2006-05-01,0,KS
3905,2006-06-01,0,KS
3906,2006-07-01,0,KS
3907,2006-08-01,0,KS
3908,2006-09-01,0,KS
3909,2006-10-01,0,KS
3910,2006-11-01,0,KS
3911,2006-12-01,49,KS
3912,2007-01-01,0,KS
3913,2007-02-01,0,KS
3914,2007-03-01,0,KS
3915,2007-04-01,0,KS
3916,2007-05-01,0,KS
3917,2007-06-01,0,KS
3918,2007-07-01,0,KS
3919,2007-08-01,21,KS
3920,2007-09-01,0,KS
3921,2007-10-01,19,KS
3922,2007-11-01,0,KS
3923,2007-12-01,0,KS
3924,2008-01-01,0,KS
3925,2008-02-01,0,KS
3926,2008-03-01,17,KS
3927,2008-04-01,20,KS
3928,2008-05-01,10,KS
3929,2008-06-01,0,KS
3930,2008-07-01,10,KS
3931,2008-08-01,0,KS
3932,2008-09-01,18,KS
3933,2008-10-01,0,KS
3934,2008-11-01,0,KS
3935,2008-12-01,0,KS
3936,2009-01-01,13,KS
3937,2009-02-01,0,KS
3938,2009-03-01,0,KS
3939,2009-04-01,0,KS
3940,2009-05-01,0,KS
3941,2009-06-01,0,KS
3942,2009-07-01,0,KS
3943,2009-08-01,0,KS
3944,2009-09-01,0,KS
3945,2009-10-01,0,KS
3946,2009-11-01,0,KS
3947,2009-12-01,0,KS
3948,2010-01-01,0,KS
3949,2010-02-01,0,KS
3950,2010-03-01,0,KS
3951,2010-04-01,13,KS
3952,2010-05-01,0,KS
3953,2010-06-01,0,KS
3954,2010-07-01,0,KS
3955,2010-08-01,9,KS
3956,2010-09-01,0,KS
3957,2010-10-01,0,KS
3958,2010-11-01,10,KS
3959,2010-12-01,0,KS
3960,2011-01-01,17,KS
3961,2011-02-01,5,KS
3962,2011-03-01,0,KS
3963,2011-04-01,0,KS
3964,2011-05-01,13,KS
3965,2011-06-01,0,KS
3966,2011-07-01,0,KS
3967,2011-08-01,0,KS
3968,2011-09-01,0,KS
3969,2011-10-01,0,KS
3970,2011-11-01,0,KS
3971,2011-12-01,0,KS
3972,2012-01-01,11,KS
3973,2012-02-01,4,KS
3974,2012-03-01,5,KS
3975,2012-04-01,3,KS
3976,2012-05-01,0,KS
3977,2012-06-01,0,KS
3978,2012-07-01,0,KS
3979,2012-08-01,0,KS
3980,2012-09-01,0,KS
3981,2012-10-01,0,KS
3982,2012-11-01,0,KS
3983,2012-12-01,0,KS
3984,2013-01-01,0,KS
3985,2013-02-01,0,KS
3986,2013-03-01,3,KS
3987,2013-04-01,0,KS
3988,2013-05-01,0,KS
3989,2013-06-01,6,KS
3990,2013-07-01,0,KS
3991,2013-08-01,0,KS
3992,2013-09-01,0,KS
3993,2013-10-01,0,KS
3994,2013-11-01,3,KS
3995,2013-12-01,0,KS
3996,2014-01-01,0,KS
3997,2014-02-01,4,KS
3998,2014-03-01,4,KS
3999,2014-04-01,0,KS
4000,2014-05-01,0,KS
4001,2014-06-01,0,KS
4002,2014-07-01,0,KS
4003,2014-08-01,6,KS
4004,2014-09-01,6,KS
4005,2014-10-01,0,KS
4006,2014-11-01,0,KS
4007,2014-12-01,0,KS
4008,2015-01-01,3,KS
4009,2015-02-01,0,KS
4010,2015-03-01,0,KS
4011,2015-04-01,0,KS
4012,2015-05-01,0,KS
4013,2015-06-01,3,KS
4014,2015-07-01,3,KS
4015,2015-08-01,0,KS
4016,2015-09-01,0,KS
4017,2015-10-01,0,KS
4018,2015-11-01,0,KS
4019,2015-12-01,0,KS
4020,2016-01-01,0,KS
4021,2016-02-01,0,KS
4022,2016-03-01,0,KS
4023,2016-04-01,3,KS
4024,2016-05-01,0,KS
4025,2016-06-01,0,KS
4026,2016-07-01,3,KS
4027,2016-08-01,6,KS
4028,2016-09-01,0,KS
4029,2016-10-01,0,KS
4030,2016-11-01,0,KS
4031,2016-12-01,0,KS
4032,2017-01-01,0,KS
4033,2017-02-01,2,KS
4034,2017-03-01,8,KS
4035,2017-04-01,0,KS
4036,2017-05-01,2,KS
4037,2017-06-01,0,KS
4038,2017-07-01,3,KS
4039,2017-08-01,0,KS
4040,2017-09-01,2,KS
4041,2017-10-01,0,KS
4042,2017-11-01,0,KS
4043,2017-12-01,0,KS
4044,2018-01-01,0,KS
4045,2018-02-01,2,KS
4046,2018-03-01,2,KS
4047,2018-04-01,2,KS
4048,2018-05-01,0,KS
4049,2018-06-01,5,KS
4050,2018-07-01,0,KS
4051,2018-08-01,4,KS
4052,2018-09-01,0,KS
4053,2018-10-01,0,KS
4054,2018-11-01,0,KS
4055,2018-12-01,0,KS
4056,2019-01-01,3,KS
4057,2019-02-01,0,KS
4058,2019-03-01,2,KS
4059,2019-04-01,0,KS
4060,2019-05-01,0,KS
4061,2019-06-01,4,KS
4062,2019-07-01,0,KS
4063,2019-08-01,0,KS
4064,2019-09-01,0,KS
4065,2019-10-01,0,KS
4066,2019-11-01,0,KS
4067,2019-12-01,0,KS
4068,2020-01-01,0,KS
4069,2020-02-01,2,KS
4070,2020-03-01,2,KS
4071,2020-04-01,0,KS
4072,2020-05-01,0,KS
4073,2020-06-01,2,KS
4074,2020-07-01,0,KS
4075,2020-08-01,0,KS
4076,2020-09-01,0,KS
4077,2020-10-01,0,KS
4078,2020-11-01,0,KS
4079,2020-12-01,0,KS
4080,2004-01-01,0,IL
4081,2004-02-01,0,IL
4082,2004-03-01,100,IL
4083,2004-04-01,0,IL
4084,2004-05-01,0,IL
4085,2004-06-01,0,IL
4086,2004-07-01,0,IL
4087,2004-08-01,0,IL
4088,2004-09-01,34,IL
4089,2004-10-01,0,IL
4090,2004-11-01,0,IL
4091,2004-12-01,0,IL
4092,2005-01-01,0,IL
4093,2005-02-01,0,IL
4094,2005-03-01,0,IL
4095,2005-04-01,0,IL
4096,2005-05-01,0,IL
4097,2005-06-01,0,IL
4098,2005-07-01,0,IL
4099,2005-08-01,0,IL
4100,2005-09-01,31,IL
4101,2005-10-01,27,IL
4102,2005-11-01,0,IL
4103,2005-12-01,32,IL
4104,2006-01-01,0,IL
4105,2006-02-01,40,IL
4106,2006-03-01,0,IL
4107,2006-04-01,0,IL
4108,2006-05-01,29,IL
4109,2006-06-01,0,IL
4110,2006-07-01,0,IL
4111,2006-08-01,0,IL
4112,2006-09-01,0,IL
4113,2006-10-01,16,IL
4114,2006-11-01,0,IL
4115,2006-12-01,0,IL
4116,2007-01-01,0,IL
4117,2007-02-01,0,IL
4118,2007-03-01,0,IL
4119,2007-04-01,15,IL
4120,2007-05-01,0,IL
4121,2007-06-01,16,IL
4122,2007-07-01,0,IL
4123,2007-08-01,0,IL
4124,2007-09-01,0,IL
4125,2007-10-01,0,IL
4126,2007-11-01,19,IL
4127,2007-12-01,14,IL
4128,2008-01-01,36,IL
4129,2008-02-01,33,IL
4130,2008-03-01,18,IL
4131,2008-04-01,0,IL
4132,2008-05-01,0,IL
4133,2008-06-01,0,IL
4134,2008-07-01,23,IL
4135,2008-08-01,29,IL
4136,2008-09-01,19,IL
4137,2008-10-01,0,IL
4138,2008-11-01,20,IL
4139,2008-12-01,9,IL
4140,2009-01-01,8,IL
4141,2009-02-01,10,IL
4142,2009-03-01,0,IL
4143,2009-04-01,10,IL
4144,2009-05-01,0,IL
4145,2009-06-01,13,IL
4146,2009-07-01,10,IL
4147,2009-08-01,25,IL
4148,2009-09-01,13,IL
4149,2009-10-01,0,IL
4150,2009-11-01,0,IL
4151,2009-12-01,13,IL
4152,2010-01-01,11,IL
4153,2010-02-01,16,IL
4154,2010-03-01,0,IL
4155,2010-04-01,24,IL
4156,2010-05-01,11,IL
4157,2010-06-01,15,IL
4158,2010-07-01,0,IL
4159,2010-08-01,15,IL
4160,2010-09-01,0,IL
4161,2010-10-01,14,IL
4162,2010-11-01,0,IL
4163,2010-12-01,0,IL
4164,2011-01-01,0,IL
4165,2011-02-01,9,IL
4166,2011-03-01,14,IL
4167,2011-04-01,11,IL
4168,2011-05-01,8,IL
4169,2011-06-01,8,IL
4170,2011-07-01,5,IL
4171,2011-08-01,0,IL
4172,2011-09-01,0,IL
4173,2011-10-01,8,IL
4174,2011-11-01,6,IL
4175,2011-12-01,3,IL
4176,2012-01-01,3,IL
4177,2012-02-01,5,IL
4178,2012-03-01,0,IL
4179,2012-04-01,0,IL
4180,2012-05-01,3,IL
4181,2012-06-01,0,IL
4182,2012-07-01,5,IL
4183,2012-08-01,3,IL
4184,2012-09-01,3,IL
4185,2012-10-01,0,IL
4186,2012-11-01,5,IL
4187,2012-12-01,11,IL
4188,2013-01-01,6,IL
4189,2013-02-01,4,IL
4190,2013-03-01,5,IL
4191,2013-04-01,0,IL
4192,2013-05-01,4,IL
4193,2013-06-01,3,IL
4194,2013-07-01,6,IL
4195,2013-08-01,0,IL
4196,2013-09-01,3,IL
4197,2013-10-01,7,IL
4198,2013-11-01,3,IL
4199,2013-12-01,5,IL
4200,2014-01-01,4,IL
4201,2014-02-01,0,IL
4202,2014-03-01,0,IL
4203,2014-04-01,4,IL
4204,2014-05-01,0,IL
4205,2014-06-01,8,IL
4206,2014-07-01,5,IL
4207,2014-08-01,0,IL
4208,2014-09-01,5,IL
4209,2014-10-01,0,IL
4210,2014-11-01,4,IL
4211,2014-12-01,3,IL
4212,2015-01-01,13,IL
4213,2015-02-01,0,IL
4214,2015-03-01,0,IL
4215,2015-04-01,3,IL
4216,2015-05-01,7,IL
4217,2015-06-01,3,IL
4218,2015-07-01,3,IL
4219,2015-08-01,3,IL
4220,2015-09-01,2,IL
4221,2015-10-01,6,IL
4222,2015-11-01,4,IL
4223,2015-12-01,0,IL
4224,2016-01-01,0,IL
4225,2016-02-01,11,IL
4226,2016-03-01,0,IL
4227,2016-04-01,6,IL
4228,2016-05-01,3,IL
4229,2016-06-01,0,IL
4230,2016-07-01,9,IL
4231,2016-08-01,0,IL
4232,2016-09-01,0,IL
4233,2016-10-01,0,IL
4234,2016-11-01,4,IL
4235,2016-12-01,5,IL
4236,2017-01-01,4,IL
4237,2017-02-01,19,IL
4238,2017-03-01,10,IL
4239,2017-04-01,10,IL
4240,2017-05-01,5,IL
4241,2017-06-01,6,IL
4242,2017-07-01,4,IL
4243,2017-08-01,0,IL
4244,2017-09-01,5,IL
4245,2017-10-01,10,IL
4246,2017-11-01,0,IL
4247,2017-12-01,3,IL
4248,2018-01-01,9,IL
4249,2018-02-01,11,IL
4250,2018-03-01,5,IL
4251,2018-04-01,5,IL
4252,2018-05-01,4,IL
4253,2018-06-01,9,IL
4254,2018-07-01,13,IL
4255,2018-08-01,6,IL
4256,2018-09-01,4,IL
4257,2018-10-01,0,IL
4258,2018-11-01,5,IL
4259,2018-12-01,0,IL
4260,2019-01-01,7,IL
4261,2019-02-01,3,IL
4262,2019-03-01,7,IL
4263,2019-04-01,6,IL
4264,2019-05-01,4,IL
4265,2019-06-01,2,IL
4266,2019-07-01,8,IL
4267,2019-08-01,10,IL
4268,2019-09-01,0,IL
4269,2019-10-01,0,IL
4270,2019-11-01,0,IL
4271,2019-12-01,0,IL
4272,2020-01-01,0,IL
4273,2020-02-01,4,IL
4274,2020-03-01,4,IL
4275,2020-04-01,0,IL
4276,2020-05-01,3,IL
4277,2020-06-01,0,IL
4278,2020-07-01,3,IL
4279,2020-08-01,4,IL
4280,2020-09-01,3,IL
4281,2020-10-01,4,IL
4282,2020-11-01,0,IL
4283,2020-12-01,0,IL
4284,2004-01-01,100,SC
4285,2004-02-01,51,SC
4286,2004-03-01,61,SC
4287,2004-04-01,0,SC
4288,2004-05-01,0,SC
4289,2004-06-01,0,SC
4290,2004-07-01,0,SC
4291,2004-08-01,0,SC
4292,2004-09-01,0,SC
4293,2004-10-01,0,SC
4294,2004-11-01,0,SC
4295,2004-12-01,0,SC
4296,2005-01-01,0,SC
4297,2005-02-01,0,SC
4298,2005-03-01,51,SC
4299,2005-04-01,0,SC
4300,2005-05-01,0,SC
4301,2005-06-01,0,SC
4302,2005-07-01,0,SC
4303,2005-08-01,0,SC
4304,2005-09-01,61,SC
4305,2005-10-01,0,SC
4306,2005-11-01,0,SC
4307,2005-12-01,0,SC
4308,2006-01-01,20,SC
4309,2006-02-01,0,SC
4310,2006-03-01,35,SC
4311,2006-04-01,0,SC
4312,2006-05-01,0,SC
4313,2006-06-01,0,SC
4314,2006-07-01,0,SC
4315,2006-08-01,0,SC
4316,2006-09-01,0,SC
4317,2006-10-01,0,SC
4318,2006-11-01,12,SC
4319,2006-12-01,0,SC
4320,2007-01-01,0,SC
4321,2007-02-01,0,SC
4322,2007-03-01,20,SC
4323,2007-04-01,0,SC
4324,2007-05-01,11,SC
4325,2007-06-01,0,SC
4326,2007-07-01,0,SC
4327,2007-08-01,0,SC
4328,2007-09-01,13,SC
4329,2007-10-01,0,SC
4330,2007-11-01,0,SC
4331,2007-12-01,0,SC
4332,2008-01-01,0,SC
4333,2008-02-01,14,SC
4334,2008-03-01,10,SC
4335,2008-04-01,0,SC
4336,2008-05-01,0,SC
4337,2008-06-01,0,SC
4338,2008-07-01,0,SC
4339,2008-08-01,10,SC
4340,2008-09-01,0,SC
4341,2008-10-01,6,SC
4342,2008-11-01,0,SC
4343,2008-12-01,0,SC
4344,2009-01-01,0,SC
4345,2009-02-01,0,SC
4346,2009-03-01,0,SC
4347,2009-04-01,0,SC
4348,2009-05-01,10,SC
4349,2009-06-01,0,SC
4350,2009-07-01,17,SC
4351,2009-08-01,14,SC
4352,2009-09-01,0,SC
4353,2009-10-01,11,SC
4354,2009-11-01,15,SC
4355,2009-12-01,0,SC
4356,2010-01-01,7,SC
4357,2010-02-01,19,SC
4358,2010-03-01,0,SC
4359,2010-04-01,10,SC
4360,2010-05-01,0,SC
4361,2010-06-01,0,SC
4362,2010-07-01,0,SC
4363,2010-08-01,0,SC
4364,2010-09-01,19,SC
4365,2010-10-01,0,SC
4366,2010-11-01,0,SC
4367,2010-12-01,9,SC
4368,2011-01-01,0,SC
4369,2011-02-01,0,SC
4370,2011-03-01,0,SC
4371,2011-04-01,0,SC
4372,2011-05-01,3,SC
4373,2011-06-01,4,SC
4374,2011-07-01,0,SC
4375,2011-08-01,0,SC
4376,2011-09-01,0,SC
4377,2011-10-01,0,SC
4378,2011-11-01,2,SC
4379,2011-12-01,4,SC
4380,2012-01-01,0,SC
4381,2012-02-01,0,SC
4382,2012-03-01,0,SC
4383,2012-04-01,0,SC
4384,2012-05-01,0,SC
4385,2012-06-01,0,SC
4386,2012-07-01,0,SC
4387,2012-08-01,3,SC
4388,2012-09-01,0,SC
4389,2012-10-01,0,SC
4390,2012-11-01,5,SC
4391,2012-12-01,0,SC
4392,2013-01-01,0,SC
4393,2013-02-01,0,SC
4394,2013-03-01,0,SC
4395,2013-04-01,0,SC
4396,2013-05-01,0,SC
4397,2013-06-01,2,SC
4398,2013-07-01,0,SC
4399,2013-08-01,0,SC
4400,2013-09-01,0,SC
4401,2013-10-01,0,SC
4402,2013-11-01,0,SC
4403,2013-12-01,0,SC
4404,2014-01-01,4,SC
4405,2014-02-01,2,SC
4406,2014-03-01,0,SC
4407,2014-04-01,0,SC
4408,2014-05-01,0,SC
4409,2014-06-01,3,SC
4410,2014-07-01,0,SC
4411,2014-08-01,3,SC
4412,2014-09-01,0,SC
4413,2014-10-01,0,SC
4414,2014-11-01,0,SC
4415,2014-12-01,6,SC
4416,2015-01-01,0,SC
4417,2015-02-01,1,SC
4418,2015-03-01,0,SC
4419,2015-04-01,2,SC
4420,2015-05-01,0,SC
4421,2015-06-01,0,SC
4422,2015-07-01,0,SC
4423,2015-08-01,1,SC
4424,2015-09-01,0,SC
4425,2015-10-01,0,SC
4426,2015-11-01,7,SC
4427,2015-12-01,0,SC
4428,2016-01-01,3,SC
4429,2016-02-01,3,SC
4430,2016-03-01,0,SC
4431,2016-04-01,0,SC
4432,2016-05-01,0,SC
4433,2016-06-01,2,SC
4434,2016-07-01,1,SC
4435,2016-08-01,0,SC
4436,2016-09-01,2,SC
4437,2016-10-01,0,SC
4438,2016-11-01,1,SC
4439,2016-12-01,0,SC
4440,2017-01-01,3,SC
4441,2017-02-01,3,SC
4442,2017-03-01,0,SC
4443,2017-04-01,0,SC
4444,2017-05-01,1,SC
4445,2017-06-01,1,SC
4446,2017-07-01,0,SC
4447,2017-08-01,0,SC
4448,2017-09-01,0,SC
4449,2017-10-01,1,SC
4450,2017-11-01,0,SC
4451,2017-12-01,4,SC
4452,2018-01-01,0,SC
4453,2018-02-01,0,SC
4454,2018-03-01,0,SC
4455,2018-04-01,0,SC
4456,2018-05-01,0,SC
4457,2018-06-01,0,SC
4458,2018-07-01,1,SC
4459,2018-08-01,0,SC
4460,2018-09-01,0,SC
4461,2018-10-01,0,SC
4462,2018-11-01,0,SC
4463,2018-12-01,0,SC
4464,2019-01-01,1,SC
4465,2019-02-01,0,SC
4466,2019-03-01,4,SC
4467,2019-04-01,0,SC
4468,2019-05-01,0,SC
4469,2019-06-01,0,SC
4470,2019-07-01,1,SC
4471,2019-08-01,0,SC
4472,2019-09-01,0,SC
4473,2019-10-01,0,SC
4474,2019-11-01,0,SC
4475,2019-12-01,0,SC
4476,2020-01-01,0,SC
4477,2020-02-01,1,SC
4478,2020-03-01,0,SC
4479,2020-04-01,0,SC
4480,2020-05-01,0,SC
4481,2020-06-01,3,SC
4482,2020-07-01,1,SC
4483,2020-08-01,0,SC
4484,2020-09-01,0,SC
4485,2020-10-01,0,SC
4486,2020-11-01,0,SC
4487,2020-12-01,0,SC
4488,2004-01-01,0,IN
4489,2004-02-01,0,IN
4490,2004-03-01,0,IN
4491,2004-04-01,0,IN
4492,2004-05-01,0,IN
4493,2004-06-01,0,IN
4494,2004-07-01,0,IN
4495,2004-08-01,0,IN
4496,2004-09-01,0,IN
4497,2004-10-01,0,IN
4498,2004-11-01,0,IN
4499,2004-12-01,0,IN
4500,2005-01-01,0,IN
4501,2005-02-01,0,IN
4502,2005-03-01,0,IN
4503,2005-04-01,100,IN
4504,2005-05-01,0,IN
4505,2005-06-01,0,IN
4506,2005-07-01,0,IN
4507,2005-08-01,0,IN
4508,2005-09-01,0,IN
4509,2005-10-01,0,IN
4510,2005-11-01,0,IN
4511,2005-12-01,0,IN
4512,2006-01-01,0,IN
4513,2006-02-01,0,IN
4514,2006-03-01,0,IN
4515,2006-04-01,0,IN
4516,2006-05-01,0,IN
4517,2006-06-01,0,IN
4518,2006-07-01,0,IN
4519,2006-08-01,57,IN
4520,2006-09-01,0,IN
4521,2006-10-01,0,IN
4522,2006-11-01,0,IN
4523,2006-12-01,0,IN
4524,2007-01-01,0,IN
4525,2007-02-01,0,IN
4526,2007-03-01,0,IN
4527,2007-04-01,0,IN
4528,2007-05-01,0,IN
4529,2007-06-01,0,IN
4530,2007-07-01,0,IN
4531,2007-08-01,82,IN
4532,2007-09-01,0,IN
4533,2007-10-01,0,IN
4534,2007-11-01,87,IN
4535,2007-12-01,0,IN
4536,2008-01-01,0,IN
4537,2008-02-01,31,IN
4538,2008-03-01,44,IN
4539,2008-04-01,0,IN
4540,2008-05-01,0,IN
4541,2008-06-01,0,IN
4542,2008-07-01,0,IN
4543,2008-08-01,0,IN
4544,2008-09-01,46,IN
4545,2008-10-01,0,IN
4546,2008-11-01,0,IN
4547,2008-12-01,0,IN
4548,2009-01-01,0,IN
4549,2009-02-01,0,IN
4550,2009-03-01,0,IN
4551,2009-04-01,50,IN
4552,2009-05-01,0,IN
4553,2009-06-01,0,IN
4554,2009-07-01,0,IN
4555,2009-08-01,32,IN
4556,2009-09-01,0,IN
4557,2009-10-01,24,IN
4558,2009-11-01,0,IN
4559,2009-12-01,31,IN
4560,2010-01-01,55,IN
4561,2010-02-01,25,IN
4562,2010-03-01,0,IN
4563,2010-04-01,24,IN
4564,2010-05-01,0,IN
4565,2010-06-01,0,IN
4566,2010-07-01,0,IN
4567,2010-08-01,0,IN
4568,2010-09-01,0,IN
4569,2010-10-01,0,IN
4570,2010-11-01,0,IN
4571,2010-12-01,0,IN
4572,2011-01-01,0,IN
4573,2011-02-01,0,IN
4574,2011-03-01,14,IN
4575,2011-04-01,21,IN
4576,2011-05-01,0,IN
4577,2011-06-01,11,IN
4578,2011-07-01,0,IN
4579,2011-08-01,0,IN
4580,2011-09-01,0,IN
4581,2011-10-01,0,IN
4582,2011-11-01,19,IN
4583,2011-12-01,0,IN
4584,2012-01-01,0,IN
4585,2012-02-01,30,IN
4586,2012-03-01,11,IN
4587,2012-04-01,0,IN
4588,2012-05-01,0,IN
4589,2012-06-01,0,IN
4590,2012-07-01,21,IN
4591,2012-08-01,16,IN
4592,2012-09-01,0,IN
4593,2012-10-01,0,IN
4594,2012-11-01,0,IN
4595,2012-12-01,0,IN
4596,2013-01-01,12,IN
4597,2013-02-01,28,IN
4598,2013-03-01,0,IN
4599,2013-04-01,0,IN
4600,2013-05-01,0,IN
4601,2013-06-01,24,IN
4602,2013-07-01,7,IN
4603,2013-08-01,0,IN
4604,2013-09-01,0,IN
4605,2013-10-01,0,IN
4606,2013-11-01,0,IN
4607,2013-12-01,9,IN
4608,2014-01-01,12,IN
4609,2014-02-01,0,IN
4610,2014-03-01,0,IN
4611,2014-04-01,0,IN
4612,2014-05-01,15,IN
4613,2014-06-01,0,IN
4614,2014-07-01,26,IN
4615,2014-08-01,8,IN
4616,2014-09-01,0,IN
4617,2014-10-01,0,IN
4618,2014-11-01,0,IN
4619,2014-12-01,0,IN
4620,2015-01-01,0,IN
4621,2015-02-01,0,IN
4622,2015-03-01,9,IN
4623,2015-04-01,0,IN
4624,2015-05-01,14,IN
4625,2015-06-01,0,IN
4626,2015-07-01,10,IN
4627,2015-08-01,0,IN
4628,2015-09-01,0,IN
4629,2015-10-01,0,IN
4630,2015-11-01,7,IN
4631,2015-12-01,9,IN
4632,2016-01-01,0,IN
4633,2016-02-01,6,IN
4634,2016-03-01,0,IN
4635,2016-04-01,0,IN
4636,2016-05-01,0,IN
4637,2016-06-01,0,IN
4638,2016-07-01,13,IN
4639,2016-08-01,0,IN
4640,2016-09-01,0,IN
4641,2016-10-01,0,IN
4642,2016-11-01,0,IN
4643,2016-12-01,0,IN
4644,2017-01-01,0,IN
4645,2017-02-01,4,IN
4646,2017-03-01,0,IN
4647,2017-04-01,0,IN
4648,2017-05-01,0,IN
4649,2017-06-01,0,IN
4650,2017-07-01,4,IN
4651,2017-08-01,0,IN
4652,2017-09-01,0,IN
4653,2017-10-01,0,IN
4654,2017-11-01,5,IN
4655,2017-12-01,12,IN
4656,2018-01-01,17,IN
4657,2018-02-01,4,IN
4658,2018-03-01,0,IN
4659,2018-04-01,0,IN
4660,2018-05-01,0,IN
4661,2018-06-01,7,IN
4662,2018-07-01,5,IN
4663,2018-08-01,10,IN
4664,2018-09-01,4,IN
4665,2018-10-01,0,IN
4666,2018-11-01,0,IN
4667,2018-12-01,10,IN
4668,2019-01-01,0,IN
4669,2019-02-01,4,IN
4670,2019-03-01,0,IN
4671,2019-04-01,6,IN
4672,2019-05-01,0,IN
4673,2019-06-01,5,IN
4674,2019-07-01,15,IN
4675,2019-08-01,4,IN
4676,2019-09-01,10,IN
4677,2019-10-01,0,IN
4678,2019-11-01,0,IN
4679,2019-12-01,0,IN
4680,2020-01-01,0,IN
4681,2020-02-01,0,IN
4682,2020-03-01,0,IN
4683,2020-04-01,0,IN
4684,2020-05-01,7,IN
4685,2020-06-01,12,IN
4686,2020-07-01,0,IN
4687,2020-08-01,0,IN
4688,2020-09-01,6,IN
4689,2020-10-01,7,IN
4690,2020-11-01,0,IN
4691,2020-12-01,0,IN
4692,2004-01-01,36,GA
4693,2004-02-01,59,GA
4694,2004-03-01,0,GA
4695,2004-04-01,100,GA
4696,2004-05-01,0,GA
4697,2004-06-01,0,GA
4698,2004-07-01,0,GA
4699,2004-08-01,0,GA
4700,2004-09-01,31,GA
4701,2004-10-01,0,GA
4702,2004-11-01,0,GA
4703,2004-12-01,0,GA
4704,2005-01-01,0,GA
4705,2005-02-01,0,GA
4706,2005-03-01,0,GA
4707,2005-04-01,63,GA
4708,2005-05-01,0,GA
4709,2005-06-01,30,GA
4710,2005-07-01,0,GA
4711,2005-08-01,35,GA
