,date,inmigracion,State
7962,2004-07-01,0,LA
7963,2004-08-01,0,LA
7964,2004-09-01,0,LA
7965,2004-10-01,0,LA
7966,2004-11-01,0,LA
7967,2004-12-01,0,LA
7968,2005-01-01,0,LA
7969,2005-02-01,0,LA
7970,2005-03-01,0,LA
7971,2005-04-01,0,LA
7972,2005-05-01,0,LA
7973,2005-06-01,0,LA
7974,2005-07-01,0,LA
7975,2005-08-01,55,LA
7976,2005-09-01,0,LA
7977,2005-10-01,0,LA
7978,2005-11-01,0,LA
7979,2005-12-01,100,LA
7980,2006-01-01,0,LA
7981,2006-02-01,0,LA
7982,2006-03-01,0,LA
7983,2006-04-01,37,LA
7984,2006-05-01,0,LA
7985,2006-06-01,28,LA
7986,2006-07-01,0,LA
7987,2006-08-01,0,LA
7988,2006-09-01,0,LA
7989,2006-10-01,24,LA
7990,2006-11-01,0,LA
7991,2006-12-01,0,LA
7992,2007-01-01,0,LA
7993,2007-02-01,0,LA
7994,2007-03-01,0,LA
7995,2007-04-01,16,LA
7996,2007-05-01,0,LA
7997,2007-06-01,0,LA
7998,2007-07-01,0,LA
7999,2007-08-01,0,LA
8000,2007-09-01,33,LA
8001,2007-10-01,0,LA
8002,2007-11-01,0,LA
8003,2007-12-01,0,LA
8004,2008-01-01,0,LA
8005,2008-02-01,0,LA
8006,2008-03-01,0,LA
8007,2008-04-01,0,LA
8008,2008-05-01,0,LA
8009,2008-06-01,0,LA
8010,2008-07-01,0,LA
8011,2008-08-01,0,LA
8012,2008-09-01,0,LA
8013,2008-10-01,13,LA
8014,2008-11-01,0,LA
8015,2008-12-01,0,LA
8016,2009-01-01,0,LA
8017,2009-02-01,51,LA
8018,2009-03-01,0,LA
8019,2009-04-01,0,LA
8020,2009-05-01,13,LA
8021,2009-06-01,15,LA
8022,2009-07-01,0,LA
8023,2009-08-01,23,LA
8024,2009-09-01,19,LA
8025,2009-10-01,0,LA
8026,2009-11-01,10,LA
8027,2009-12-01,0,LA
8028,2010-01-01,22,LA
8029,2010-02-01,0,LA
8030,2010-03-01,0,LA
8031,2010-04-01,9,LA
8032,2010-05-01,0,LA
8033,2010-06-01,17,LA
8034,2010-07-01,0,LA
8035,2010-08-01,0,LA
8036,2010-09-01,0,LA
8037,2010-10-01,0,LA
8038,2010-11-01,0,LA
8039,2010-12-01,0,LA
8040,2011-01-01,8,LA
8041,2011-02-01,0,LA
8042,2011-03-01,0,LA
8043,2011-04-01,0,LA
8044,2011-05-01,17,LA
8045,2011-06-01,0,LA
8046,2011-07-01,6,LA
8047,2011-08-01,5,LA
8048,2011-09-01,0,LA
8049,2011-10-01,0,LA
8050,2011-11-01,17,LA
8051,2011-12-01,9,LA
8052,2012-01-01,9,LA
8053,2012-02-01,5,LA
8054,2012-03-01,0,LA
8055,2012-04-01,0,LA
8056,2012-05-01,0,LA
8057,2012-06-01,0,LA
8058,2012-07-01,0,LA
8059,2012-08-01,6,LA
8060,2012-09-01,10,LA
8061,2012-10-01,4,LA
8062,2012-11-01,5,LA
8063,2012-12-01,0,LA
8064,2013-01-01,6,LA
8065,2013-02-01,0,LA
8066,2013-03-01,5,LA
8067,2013-04-01,6,LA
8068,2013-05-01,0,LA
8069,2013-06-01,0,LA
8070,2013-07-01,4,LA
8071,2013-08-01,4,LA
8072,2013-09-01,0,LA
8073,2013-10-01,4,LA
8074,2013-11-01,7,LA
8075,2013-12-01,5,LA
8076,2014-01-01,4,LA
8077,2014-02-01,5,LA
8078,2014-03-01,7,LA
8079,2014-04-01,10,LA
8080,2014-05-01,6,LA
8081,2014-06-01,3,LA
8082,2014-07-01,7,LA
8083,2014-08-01,13,LA
8084,2014-09-01,8,LA
8085,2014-10-01,5,LA
8086,2014-11-01,13,LA
8087,2014-12-01,9,LA
8088,2015-01-01,6,LA
8089,2015-02-01,7,LA
8090,2015-03-01,7,LA
8091,2015-04-01,7,LA
8092,2015-05-01,0,LA
8093,2015-06-01,6,LA
8094,2015-07-01,0,LA
8095,2015-08-01,0,LA
8096,2015-09-01,5,LA
8097,2015-10-01,0,LA
8098,2015-11-01,0,LA
8099,2015-12-01,3,LA
8100,2016-01-01,7,LA
8101,2016-02-01,5,LA
8102,2016-03-01,6,LA
8103,2016-04-01,0,LA
8104,2016-05-01,7,LA
8105,2016-06-01,10,LA
8106,2016-07-01,2,LA
8107,2016-08-01,7,LA
8108,2016-09-01,3,LA
8109,2016-10-01,0,LA
8110,2016-11-01,7,LA
8111,2016-12-01,7,LA
8112,2017-01-01,6,LA
8113,2017-02-01,9,LA
8114,2017-03-01,5,LA
8115,2017-04-01,3,LA
8116,2017-05-01,14,LA
8117,2017-06-01,5,LA
8118,2017-07-01,5,LA
8119,2017-08-01,5,LA
8120,2017-09-01,5,LA
8121,2017-10-01,0,LA
8122,2017-11-01,5,LA
8123,2017-12-01,2,LA
8124,2018-01-01,0,LA
8125,2018-02-01,6,LA
8126,2018-03-01,6,LA
8127,2018-04-01,2,LA
8128,2018-05-01,0,LA
8129,2018-06-01,5,LA
8130,2018-07-01,0,LA
8131,2018-08-01,3,LA
8132,2018-09-01,5,LA
8133,2018-10-01,0,LA
8134,2018-11-01,0,LA
8135,2018-12-01,3,LA
8136,2019-01-01,2,LA
8137,2019-02-01,8,LA
8138,2019-03-01,5,LA
8139,2019-04-01,0,LA
8140,2019-05-01,11,LA
8141,2019-06-01,7,LA
8142,2019-07-01,2,LA
8143,2019-08-01,5,LA
8144,2019-09-01,4,LA
8145,2019-10-01,4,LA
8146,2019-11-01,4,LA
8147,2019-12-01,0,LA
8148,2020-01-01,4,LA
8149,2020-02-01,2,LA
8150,2020-03-01,4,LA
8151,2020-04-01,3,LA
8152,2020-05-01,1,LA
8153,2020-06-01,6,LA
8154,2020-07-01,4,LA
8155,2020-08-01,0,LA
8156,2020-09-01,0,LA
8157,2020-10-01,2,LA
8158,2020-11-01,0,LA
8159,2020-12-01,3,LA
8160,2004-01-01,0,MA
8161,2004-02-01,0,MA
8162,2004-03-01,0,MA
8163,2004-04-01,0,MA
8164,2004-05-01,0,MA
8165,2004-06-01,0,MA
8166,2004-07-01,0,MA
8167,2004-08-01,0,MA
8168,2004-09-01,0,MA
8169,2004-10-01,0,MA
8170,2004-11-01,100,MA
8171,2004-12-01,0,MA
8172,2005-01-01,0,MA
8173,2005-02-01,0,MA
8174,2005-03-01,0,MA
8175,2005-04-01,0,MA
8176,2005-05-01,0,MA
8177,2005-06-01,0,MA
8178,2005-07-01,0,MA
8179,2005-08-01,0,MA
8180,2005-09-01,0,MA
8181,2005-10-01,0,MA
8182,2005-11-01,0,MA
8183,2005-12-01,17,MA
8184,2006-01-01,0,MA
8185,2006-02-01,0,MA
8186,2006-03-01,39,MA
8187,2006-04-01,0,MA
8188,2006-05-01,18,MA
8189,2006-06-01,0,MA
8190,2006-07-01,0,MA
8191,2006-08-01,41,MA
8192,2006-09-01,13,MA
8193,2006-10-01,0,MA
8194,2006-11-01,0,MA
8195,2006-12-01,0,MA
8196,2007-01-01,0,MA
8197,2007-02-01,31,MA
8198,2007-03-01,15,MA
8199,2007-04-01,10,MA
8200,2007-05-01,0,MA
8201,2007-06-01,41,MA
8202,2007-07-01,0,MA
8203,2007-08-01,0,MA
8204,2007-09-01,0,MA
8205,2007-10-01,0,MA
8206,2007-11-01,0,MA
8207,2007-12-01,0,MA
8208,2008-01-01,0,MA
8209,2008-02-01,0,MA
8210,2008-03-01,16,MA
8211,2008-04-01,0,MA
8212,2008-05-01,18,MA
8213,2008-06-01,0,MA
8214,2008-07-01,15,MA
8215,2008-08-01,0,MA
8216,2008-09-01,8,MA
8217,2008-10-01,19,MA
8218,2008-11-01,14,MA
8219,2008-12-01,8,MA
8220,2009-01-01,9,MA
8221,2009-02-01,0,MA
8222,2009-03-01,18,MA
8223,2009-04-01,0,MA
8224,2009-05-01,11,MA
8225,2009-06-01,11,MA
8226,2009-07-01,11,MA
8227,2009-08-01,0,MA
8228,2009-09-01,21,MA
8229,2009-10-01,0,MA
8230,2009-11-01,0,MA
8231,2009-12-01,21,MA
8232,2010-01-01,0,MA
8233,2010-02-01,0,MA
8234,2010-03-01,11,MA
8235,2010-04-01,8,MA
8236,2010-05-01,0,MA
8237,2010-06-01,0,MA
8238,2010-07-01,0,MA
8239,2010-08-01,16,MA
8240,2010-09-01,17,MA
8241,2010-10-01,5,MA
8242,2010-11-01,21,MA
8243,2010-12-01,26,MA
8244,2011-01-01,9,MA
8245,2011-02-01,0,MA
8246,2011-03-01,28,MA
8247,2011-04-01,6,MA
8248,2011-05-01,0,MA
8249,2011-06-01,9,MA
8250,2011-07-01,8,MA
8251,2011-08-01,8,MA
8252,2011-09-01,12,MA
8253,2011-10-01,0,MA
8254,2011-11-01,10,MA
8255,2011-12-01,9,MA
8256,2012-01-01,19,MA
8257,2012-02-01,8,MA
8258,2012-03-01,3,MA
8259,2012-04-01,10,MA
8260,2012-05-01,10,MA
8261,2012-06-01,9,MA
8262,2012-07-01,22,MA
8263,2012-08-01,20,MA
8264,2012-09-01,10,MA
8265,2012-10-01,19,MA
8266,2012-11-01,7,MA
8267,2012-12-01,13,MA
8268,2013-01-01,27,MA
8269,2013-02-01,15,MA
8270,2013-03-01,27,MA
8271,2013-04-01,10,MA
8272,2013-05-01,11,MA
8273,2013-06-01,10,MA
8274,2013-07-01,20,MA
8275,2013-08-01,24,MA
8276,2013-09-01,12,MA
8277,2013-10-01,10,MA
8278,2013-11-01,20,MA
8279,2013-12-01,14,MA
8280,2014-01-01,18,MA
8281,2014-02-01,19,MA
8282,2014-03-01,6,MA
8283,2014-04-01,19,MA
8284,2014-05-01,17,MA
8285,2014-06-01,0,MA
8286,2014-07-01,18,MA
8287,2014-08-01,18,MA
8288,2014-09-01,15,MA
8289,2014-10-01,8,MA
8290,2014-11-01,24,MA
8291,2014-12-01,22,MA
8292,2015-01-01,19,MA
8293,2015-02-01,8,MA
8294,2015-03-01,13,MA
8295,2015-04-01,22,MA
8296,2015-05-01,21,MA
8297,2015-06-01,7,MA
8298,2015-07-01,3,MA
8299,2015-08-01,7,MA
8300,2015-09-01,11,MA
8301,2015-10-01,10,MA
8302,2015-11-01,10,MA
8303,2015-12-01,18,MA
8304,2016-01-01,28,MA
8305,2016-02-01,9,MA
8306,2016-03-01,13,MA
8307,2016-04-01,10,MA
8308,2016-05-01,17,MA
8309,2016-06-01,11,MA
8310,2016-07-01,14,MA
8311,2016-08-01,8,MA
8312,2016-09-01,14,MA
8313,2016-10-01,17,MA
8314,2016-11-01,13,MA
8315,2016-12-01,12,MA
8316,2017-01-01,23,MA
8317,2017-02-01,32,MA
8318,2017-03-01,16,MA
8319,2017-04-01,11,MA
8320,2017-05-01,12,MA
8321,2017-06-01,8,MA
8322,2017-07-01,10,MA
8323,2017-08-01,9,MA
8324,2017-09-01,10,MA
8325,2017-10-01,9,MA
8326,2017-11-01,17,MA
8327,2017-12-01,8,MA
8328,2018-01-01,15,MA
8329,2018-02-01,11,MA
8330,2018-03-01,13,MA
8331,2018-04-01,14,MA
8332,2018-05-01,12,MA
8333,2018-06-01,11,MA
8334,2018-07-01,7,MA
8335,2018-08-01,10,MA
8336,2018-09-01,12,MA
8337,2018-10-01,12,MA
8338,2018-11-01,12,MA
8339,2018-12-01,0,MA
8340,2019-01-01,10,MA
8341,2019-02-01,16,MA
8342,2019-03-01,6,MA
8343,2019-04-01,15,MA
8344,2019-05-01,11,MA
8345,2019-06-01,12,MA
8346,2019-07-01,24,MA
8347,2019-08-01,14,MA
8348,2019-09-01,14,MA
8349,2019-10-01,14,MA
8350,2019-11-01,13,MA
8351,2019-12-01,9,MA
8352,2020-01-01,13,MA
8353,2020-02-01,13,MA
8354,2020-03-01,13,MA
8355,2020-04-01,9,MA
8356,2020-05-01,12,MA
8357,2020-06-01,4,MA
8358,2020-07-01,6,MA
8359,2020-08-01,14,MA
8360,2020-09-01,13,MA
8361,2020-10-01,3,MA
8362,2020-11-01,11,MA
8363,2020-12-01,10,MA
8364,2004-01-01,0,NM
8365,2004-02-01,0,NM
8366,2004-03-01,0,NM
8367,2004-04-01,0,NM
8368,2004-05-01,0,NM
8369,2004-06-01,0,NM
8370,2004-07-01,0,NM
8371,2004-08-01,0,NM
8372,2004-09-01,0,NM
8373,2004-10-01,0,NM
8374,2004-11-01,71,NM
8375,2004-12-01,100,NM
8376,2005-01-01,0,NM
8377,2005-02-01,0,NM
8378,2005-03-01,0,NM
8379,2005-04-01,0,NM
8380,2005-05-01,0,NM
8381,2005-06-01,0,NM
8382,2005-07-01,0,NM
8383,2005-08-01,81,NM
8384,2005-09-01,0,NM
8385,2005-10-01,0,NM
8386,2005-11-01,0,NM
8387,2005-12-01,0,NM
8388,2006-01-01,0,NM
8389,2006-02-01,0,NM
8390,2006-03-01,34,NM
8391,2006-04-01,0,NM
8392,2006-05-01,0,NM
8393,2006-06-01,0,NM
8394,2006-07-01,0,NM
8395,2006-08-01,0,NM
8396,2006-09-01,20,NM
8397,2006-10-01,0,NM
8398,2006-11-01,16,NM
8399,2006-12-01,0,NM
8400,2007-01-01,0,NM
8401,2007-02-01,0,NM
8402,2007-03-01,0,NM
8403,2007-04-01,0,NM
8404,2007-05-01,14,NM
8405,2007-06-01,26,NM
8406,2007-07-01,0,NM
8407,2007-08-01,0,NM
8408,2007-09-01,0,NM
8409,2007-10-01,0,NM
8410,2007-11-01,0,NM
8411,2007-12-01,0,NM
8412,2008-01-01,11,NM
8413,2008-02-01,29,NM
8414,2008-03-01,12,NM
8415,2008-04-01,0,NM
8416,2008-05-01,14,NM
8417,2008-06-01,0,NM
8418,2008-07-01,0,NM
8419,2008-08-01,17,NM
8420,2008-09-01,0,NM
8421,2008-10-01,12,NM
8422,2008-11-01,0,NM
8423,2008-12-01,71,NM
8424,2009-01-01,11,NM
8425,2009-02-01,0,NM
8426,2009-03-01,0,NM
8427,2009-04-01,0,NM
8428,2009-05-01,0,NM
8429,2009-06-01,0,NM
8430,2009-07-01,0,NM
8431,2009-08-01,0,NM
8432,2009-09-01,0,NM
8433,2009-10-01,17,NM
8434,2009-11-01,10,NM
8435,2009-12-01,0,NM
8436,2010-01-01,0,NM
8437,2010-02-01,0,NM
8438,2010-03-01,12,NM
8439,2010-04-01,0,NM
8440,2010-05-01,0,NM
8441,2010-06-01,0,NM
8442,2010-07-01,0,NM
8443,2010-08-01,0,NM
8444,2010-09-01,0,NM
8445,2010-10-01,8,NM
8446,2010-11-01,0,NM
8447,2010-12-01,0,NM
8448,2011-01-01,13,NM
8449,2011-02-01,22,NM
8450,2011-03-01,0,NM
8451,2011-04-01,6,NM
8452,2011-05-01,0,NM
8453,2011-06-01,4,NM
8454,2011-07-01,4,NM
8455,2011-08-01,8,NM
8456,2011-09-01,7,NM
8457,2011-10-01,6,NM
8458,2011-11-01,0,NM
8459,2011-12-01,4,NM
8460,2012-01-01,0,NM
8461,2012-02-01,4,NM
8462,2012-03-01,0,NM
8463,2012-04-01,4,NM
8464,2012-05-01,5,NM
8465,2012-06-01,0,NM
8466,2012-07-01,4,NM
8467,2012-08-01,7,NM
8468,2012-09-01,6,NM
8469,2012-10-01,4,NM
8470,2012-11-01,0,NM
8471,2012-12-01,3,NM
8472,2013-01-01,0,NM
8473,2013-02-01,0,NM
8474,2013-03-01,5,NM
8475,2013-04-01,7,NM
8476,2013-05-01,13,NM
8477,2013-06-01,3,NM
8478,2013-07-01,0,NM
8479,2013-08-01,0,NM
8480,2013-09-01,0,NM
8481,2013-10-01,5,NM
8482,2013-11-01,7,NM
8483,2013-12-01,3,NM
8484,2014-01-01,6,NM
8485,2014-02-01,7,NM
8486,2014-03-01,5,NM
8487,2014-04-01,2,NM
8488,2014-05-01,0,NM
8489,2014-06-01,0,NM
8490,2014-07-01,0,NM
8491,2014-08-01,0,NM
8492,2014-09-01,0,NM
8493,2014-10-01,4,NM
8494,2014-11-01,10,NM
8495,2014-12-01,8,NM
8496,2015-01-01,7,NM
8497,2015-02-01,0,NM
8498,2015-03-01,3,NM
8499,2015-04-01,10,NM
8500,2015-05-01,0,NM
8501,2015-06-01,0,NM
8502,2015-07-01,0,NM
8503,2015-08-01,0,NM
8504,2015-09-01,4,NM
8505,2015-10-01,3,NM
8506,2015-11-01,3,NM
8507,2015-12-01,3,NM
8508,2016-01-01,8,NM
8509,2016-02-01,2,NM
8510,2016-03-01,3,NM
8511,2016-04-01,2,NM
8512,2016-05-01,6,NM
8513,2016-06-01,0,NM
8514,2016-07-01,2,NM
8515,2016-08-01,0,NM
8516,2016-09-01,0,NM
8517,2016-10-01,4,NM
8518,2016-11-01,2,NM
8519,2016-12-01,2,NM
8520,2017-01-01,4,NM
8521,2017-02-01,10,NM
8522,2017-03-01,4,NM
8523,2017-04-01,4,NM
8524,2017-05-01,6,NM
8525,2017-06-01,3,NM
8526,2017-07-01,6,NM
8527,2017-08-01,3,NM
8528,2017-09-01,4,NM
8529,2017-10-01,2,NM
8530,2017-11-01,3,NM
8531,2017-12-01,0,NM
8532,2018-01-01,2,NM
8533,2018-02-01,4,NM
8534,2018-03-01,5,NM
8535,2018-04-01,0,NM
8536,2018-05-01,0,NM
8537,2018-06-01,0,NM
8538,2018-07-01,3,NM
8539,2018-08-01,2,NM
8540,2018-09-01,3,NM
8541,2018-10-01,0,NM
8542,2018-11-01,2,NM
8543,2018-12-01,3,NM
8544,2019-01-01,0,NM
8545,2019-02-01,2,NM
8546,2019-03-01,0,NM
8547,2019-04-01,1,NM
8548,2019-05-01,0,NM
8549,2019-06-01,2,NM
8550,2019-07-01,0,NM
8551,2019-08-01,2,NM
8552,2019-09-01,4,NM
8553,2019-10-01,2,NM
8554,2019-11-01,2,NM
8555,2019-12-01,0,NM
8556,2020-01-01,4,NM
8557,2020-02-01,0,NM
8558,2020-03-01,3,NM
8559,2020-04-01,0,NM
8560,2020-05-01,2,NM
8561,2020-06-01,1,NM
8562,2020-07-01,0,NM
8563,2020-08-01,1,NM
8564,2020-09-01,2,NM
8565,2020-10-01,1,NM
8566,2020-11-01,0,NM
8567,2020-12-01,1,NM
8568,2004-01-01,0,WY
8569,2004-02-01,0,WY
8570,2004-03-01,0,WY
8571,2004-04-01,0,WY
8572,2004-05-01,0,WY
8573,2004-06-01,100,WY
8574,2004-07-01,0,WY
8575,2004-08-01,0,WY
8576,2004-09-01,0,WY
8577,2004-10-01,0,WY
8578,2004-11-01,0,WY
8579,2004-12-01,0,WY
8580,2005-01-01,0,WY
8581,2005-02-01,0,WY
8582,2005-03-01,0,WY
8583,2005-04-01,0,WY
8584,2005-05-01,73,WY
8585,2005-06-01,0,WY
8586,2005-07-01,0,WY
8587,2005-08-01,15,WY
8588,2005-09-01,0,WY
8589,2005-10-01,0,WY
8590,2005-11-01,0,WY
8591,2005-12-01,0,WY
8592,2006-01-01,0,WY
8593,2006-02-01,31,WY
8594,2006-03-01,0,WY
8595,2006-04-01,0,WY
8596,2006-05-01,0,WY
8597,2006-06-01,23,WY
8598,2006-07-01,0,WY
8599,2006-08-01,0,WY
8600,2006-09-01,0,WY
8601,2006-10-01,12,WY
8602,2006-11-01,0,WY
8603,2006-12-01,0,WY
8604,2007-01-01,0,WY
8605,2007-02-01,0,WY
8606,2007-03-01,0,WY
8607,2007-04-01,0,WY
8608,2007-05-01,0,WY
8609,2007-06-01,0,WY
8610,2007-07-01,0,WY
8611,2007-08-01,0,WY
8612,2007-09-01,21,WY
8613,2007-10-01,9,WY
8614,2007-11-01,0,WY
8615,2007-12-01,0,WY
8616,2008-01-01,0,WY
8617,2008-02-01,0,WY
8618,2008-03-01,0,WY
8619,2008-04-01,0,WY
8620,2008-05-01,0,WY
8621,2008-06-01,0,WY
8622,2008-07-01,0,WY
8623,2008-08-01,6,WY
8624,2008-09-01,0,WY
8625,2008-10-01,10,WY
8626,2008-11-01,0,WY
8627,2008-12-01,0,WY
8628,2009-01-01,0,WY
8629,2009-02-01,0,WY
8630,2009-03-01,0,WY
8631,2009-04-01,0,WY
8632,2009-05-01,8,WY
8633,2009-06-01,0,WY
8634,2009-07-01,0,WY
8635,2009-08-01,0,WY
8636,2009-09-01,0,WY
8637,2009-10-01,0,WY
8638,2009-11-01,0,WY
8639,2009-12-01,0,WY
8640,2010-01-01,0,WY
8641,2010-02-01,8,WY
8642,2010-03-01,0,WY
8643,2010-04-01,11,WY
8644,2010-05-01,0,WY
8645,2010-06-01,7,WY
8646,2010-07-01,0,WY
8647,2010-08-01,0,WY
8648,2010-09-01,0,WY
8649,2010-10-01,11,WY
8650,2010-11-01,0,WY
8651,2010-12-01,0,WY
8652,2011-01-01,3,WY
8653,2011-02-01,0,WY
8654,2011-03-01,0,WY
8655,2011-04-01,4,WY
8656,2011-05-01,3,WY
8657,2011-06-01,0,WY
8658,2011-07-01,0,WY
8659,2011-08-01,0,WY
8660,2011-09-01,5,WY
8661,2011-10-01,0,WY
8662,2011-11-01,0,WY
8663,2011-12-01,5,WY
8664,2012-01-01,0,WY
8665,2012-02-01,0,WY
8666,2012-03-01,0,WY
8667,2012-04-01,0,WY
8668,2012-05-01,0,WY
8669,2012-06-01,0,WY
8670,2012-07-01,0,WY
8671,2012-08-01,0,WY
8672,2012-09-01,0,WY
8673,2012-10-01,0,WY
8674,2012-11-01,3,WY
8675,2012-12-01,0,WY
8676,2013-01-01,0,WY
8677,2013-02-01,0,WY
8678,2013-03-01,0,WY
8679,2013-04-01,5,WY
8680,2013-05-01,0,WY
8681,2013-06-01,0,WY
8682,2013-07-01,0,WY
8683,2013-08-01,0,WY
8684,2013-09-01,0,WY
8685,2013-10-01,0,WY
8686,2013-11-01,0,WY
8687,2013-12-01,0,WY
8688,2014-01-01,2,WY
8689,2014-02-01,4,WY
8690,2014-03-01,0,WY
8691,2014-04-01,0,WY
8692,2014-05-01,2,WY
8693,2014-06-01,0,WY
8694,2014-07-01,0,WY
8695,2014-08-01,0,WY
8696,2014-09-01,0,WY
8697,2014-10-01,0,WY
8698,2014-11-01,0,WY
8699,2014-12-01,0,WY
8700,2015-01-01,0,WY
8701,2015-02-01,0,WY
8702,2015-03-01,0,WY
8703,2015-04-01,3,WY
8704,2015-05-01,0,WY
8705,2015-06-01,0,WY
8706,2015-07-01,0,WY
8707,2015-08-01,0,WY
8708,2015-09-01,0,WY
8709,2015-10-01,0,WY
8710,2015-11-01,0,WY
8711,2015-12-01,0,WY
8712,2016-01-01,0,WY
8713,2016-02-01,0,WY
8714,2016-03-01,0,WY
8715,2016-04-01,0,WY
8716,2016-05-01,0,WY
8717,2016-06-01,0,WY
8718,2016-07-01,0,WY
8719,2016-08-01,0,WY
8720,2016-09-01,2,WY
8721,2016-10-01,0,WY
8722,2016-11-01,0,WY
8723,2016-12-01,0,WY
8724,2017-01-01,0,WY
8725,2017-02-01,2,WY
8726,2017-03-01,1,WY
8727,2017-04-01,0,WY
8728,2017-05-01,0,WY
8729,2017-06-01,0,WY
8730,2017-07-01,0,WY
8731,2017-08-01,0,WY
8732,2017-09-01,0,WY
8733,2017-10-01,0,WY
8734,2017-11-01,0,WY
8735,2017-12-01,0,WY
8736,2018-01-01,0,WY
8737,2018-02-01,4,WY
8738,2018-03-01,0,WY
8739,2018-04-01,2,WY
8740,2018-05-01,1,WY
8741,2018-06-01,0,WY
8742,2018-07-01,0,WY
8743,2018-08-01,2,WY
8744,2018-09-01,0,WY
8745,2018-10-01,0,WY
8746,2018-11-01,2,WY
8747,2018-12-01,4,WY
8748,2019-01-01,0,WY
8749,2019-02-01,1,WY
8750,2019-03-01,0,WY
8751,2019-04-01,1,WY
8752,2019-05-01,0,WY
8753,2019-06-01,0,WY
8754,2019-07-01,0,WY
8755,2019-08-01,0,WY
8756,2019-09-01,0,WY
8757,2019-10-01,0,WY
8758,2019-11-01,0,WY
8759,2019-12-01,0,WY
8760,2020-01-01,1,WY
8761,2020-02-01,0,WY
8762,2020-03-01,1,WY
8763,2020-04-01,2,WY
8764,2020-05-01,0,WY
8765,2020-06-01,0,WY
8766,2020-07-01,0,WY
8767,2020-08-01,0,WY
8768,2020-09-01,0,WY
8769,2020-10-01,3,WY
8770,2020-11-01,0,WY
8771,2020-12-01,1,WY
8772,2004-01-01,0,OH
8773,2004-02-01,100,OH
8774,2004-03-01,0,OH
8775,2004-04-01,35,OH
8776,2004-05-01,0,OH
8777,2004-06-01,0,OH
8778,2004-07-01,0,OH
8779,2004-08-01,0,OH
8780,2004-09-01,0,OH
8781,2004-10-01,0,OH
8782,2004-11-01,0,OH
8783,2004-12-01,0,OH
8784,2005-01-01,0,OH
8785,2005-02-01,0,OH
8786,2005-03-01,14,OH
8787,2005-04-01,9,OH
8788,2005-05-01,8,OH
8789,2005-06-01,0,OH
8790,2005-07-01,0,OH
8791,2005-08-01,0,OH
8792,2005-09-01,0,OH
8793,2005-10-01,0,OH
8794,2005-11-01,0,OH
8795,2005-12-01,0,OH
8796,2006-01-01,6,OH
8797,2006-02-01,0,OH
8798,2006-03-01,0,OH
8799,2006-04-01,0,OH
8800,2006-05-01,0,OH
8801,2006-06-01,8,OH
8802,2006-07-01,0,OH
8803,2006-08-01,6,OH
8804,2006-09-01,7,OH
8805,2006-10-01,6,OH
8806,2006-11-01,0,OH
8807,2006-12-01,0,OH
8808,2007-01-01,0,OH
8809,2007-02-01,10,OH
8810,2007-03-01,4,OH
8811,2007-04-01,0,OH
8812,2007-05-01,0,OH
8813,2007-06-01,0,OH
8814,2007-07-01,0,OH
8815,2007-08-01,0,OH
8816,2007-09-01,0,OH
8817,2007-10-01,0,OH
8818,2007-11-01,0,OH
8819,2007-12-01,0,OH
8820,2008-01-01,0,OH
8821,2008-02-01,7,OH
8822,2008-03-01,0,OH
8823,2008-04-01,0,OH
8824,2008-05-01,0,OH
8825,2008-06-01,4,OH
8826,2008-07-01,0,OH
8827,2008-08-01,0,OH
8828,2008-09-01,0,OH
8829,2008-10-01,0,OH
8830,2008-11-01,0,OH
8831,2008-12-01,0,OH
8832,2009-01-01,10,OH
8833,2009-02-01,6,OH
8834,2009-03-01,2,OH
8835,2009-04-01,0,OH
8836,2009-05-01,0,OH
8837,2009-06-01,0,OH
8838,2009-07-01,0,OH
8839,2009-08-01,0,OH
8840,2009-09-01,0,OH
8841,2009-10-01,0,OH
8842,2009-11-01,6,OH
8843,2009-12-01,9,OH
8844,2010-01-01,3,OH
8845,2010-02-01,2,OH
8846,2010-03-01,0,OH
8847,2010-04-01,0,OH
8848,2010-05-01,5,OH
8849,2010-06-01,0,OH
8850,2010-07-01,5,OH
8851,2010-08-01,0,OH
8852,2010-09-01,11,OH
8853,2010-10-01,5,OH
8854,2010-11-01,3,OH
8855,2010-12-01,0,OH
8856,2011-01-01,0,OH
8857,2011-02-01,3,OH
8858,2011-03-01,2,OH
8859,2011-04-01,0,OH
8860,2011-05-01,0,OH
8861,2011-06-01,1,OH
8862,2011-07-01,1,OH
8863,2011-08-01,0,OH
8864,2011-09-01,0,OH
8865,2011-10-01,2,OH
8866,2011-11-01,2,OH
8867,2011-12-01,0,OH
8868,2012-01-01,2,OH
8869,2012-02-01,1,OH
8870,2012-03-01,2,OH
8871,2012-04-01,0,OH
8872,2012-05-01,0,OH
8873,2012-06-01,1,OH
8874,2012-07-01,0,OH
8875,2012-08-01,2,OH
8876,2012-09-01,0,OH
8877,2012-10-01,0,OH
8878,2012-11-01,3,OH
8879,2012-12-01,2,OH
8880,2013-01-01,3,OH
8881,2013-02-01,2,OH
8882,2013-03-01,0,OH
8883,2013-04-01,0,OH
8884,2013-05-01,0,OH
8885,2013-06-01,2,OH
8886,2013-07-01,1,OH
8887,2013-08-01,6,OH
8888,2013-09-01,1,OH
8889,2013-10-01,3,OH
8890,2013-11-01,1,OH
8891,2013-12-01,1,OH
8892,2014-01-01,1,OH
8893,2014-02-01,3,OH
